DateTime,grid_demand_mwh,system_margin,renewable_output_mwh,stack_marginal_cost
[13/03/2025 15:00],45729.1,9902.3,7185.0,64.0
[13/03/2025 16:00],46727.7,6640.9,4845.1,44.76
[13/03/2025 17:00],43652.1,2597.6,6807.2,95.62
[13/03/2025 18:00],46807.3,3984.6,4692.9,81.35
[13/03/2025 19:00],32590.3,9223.0,6515.5,56.59
[13/03/2025 20:00],43685.0,7113.5,2156.1,103.13
[13/03/2025 21:00],47109.9,8737.9,7757.3,58.81
[13/03/2025 22:00],44286.0,8702.3,5880.9,37.72
[13/03/2025 23:00],44287.1,3408.8,4817.3,55.14
[14/03/2025 00:00],38773.5,5793.2,3391.6,42.71
[14/03/2025 01:00],42345.5,6746.4,6351.5,98.31
[14/03/2025 02:00],46797.2,2311.3,7227.9,62.53
[14/03/2025 03:00],37250.0,2197.0,1658.6,91.14
[14/03/2025 04:00],41367.8,8697.1,7292.0,49.43
[14/03/2025 05:00],45365.4,4343.9,1161.7,86.61
[14/03/2025 06:00],32797.6,2142.3,5332.3,68.6
[14/03/2025 07:00],43971.2,3144.5,1733.5,37.56
[14/03/2025 08:00],45286.1,3351.1,2781.3,84.18
[14/03/2025 09:00],33055.4,9951.4,7033.6,58.29
[14/03/2025 10:00],48511.0,7232.6,6712.5,63.52
[14/03/2025 11:00],38939.8,9306.8,7479.8,46.79
[14/03/2025 12:00],33944.2,6404.2,1716.6,98.26
[14/03/2025 13:00],38328.6,2297.1,5726.5,72.73
[14/03/2025 14:00],30018.6,8448.0,677.2,52.68
[14/03/2025 15:00],37225.2,7510.5,2326.6,42.18
[14/03/2025 16:00],48613.6,7257.0,4962.6,82.35
[14/03/2025 17:00],31644.4,2702.8,5005.0,100.28
[14/03/2025 18:00],32912.3,6158.7,3421.2,59.09
[14/03/2025 19:00],40901.6,7749.6,506.8,38.51
[14/03/2025 20:00],41801.3,4047.1,531.5,74.82
[14/03/2025 21:00],38303.6,6191.0,7231.7,51.86
[14/03/2025 22:00],43929.7,3336.4,3298.7,89.82
[14/03/2025 23:00],40485.5,2639.3,6343.6,86.97
[15/03/2025 00:00],46085.7,9263.2,7735.4,86.43
[15/03/2025 01:00],44550.5,5878.4,3378.4,47.15
[15/03/2025 02:00],39169.4,8045.0,7136.6,68.47
[15/03/2025 03:00],48872.7,3758.9,4644.5,58.7
[15/03/2025 04:00],45952.5,2887.7,4411.6,97.92
[15/03/2025 05:00],44501.3,3266.5,4998.0,81.99
[15/03/2025 06:00],38735.4,5233.1,1136.5,44.56
[15/03/2025 07:00],34269.3,6353.5,2965.8,97.54
[15/03/2025 08:00],32339.2,2378.6,1759.1,90.23
[15/03/2025 09:00],42956.6,4917.5,3848.5,43.14
[15/03/2025 10:00],46750.2,4409.5,6077.4,57.34
[15/03/2025 11:00],45445.4,4730.8,7745.7,48.86
[15/03/2025 12:00],33767.1,9468.5,6802.9,84.81
[15/03/2025 13:00],42879.2,9136.9,3844.3,105.87
[15/03/2025 14:00],46266.9,3895.1,2173.2,73.25
[15/03/2025 15:00],38608.3,5102.8,2787.8,36.9
[15/03/2025 16:00],42543.6,5305.0,5248.4,37.71
[15/03/2025 17:00],35042.3,5330.0,2180.1,49.69
[15/03/2025 18:00],47869.8,9318.8,2073.0,39.13
[15/03/2025 19:00],36624.7,9904.2,2693.9,103.28
[15/03/2025 20:00],49794.1,4446.4,614.6,80.08
[15/03/2025 21:00],37343.7,4287.8,6293.3,38.77
[15/03/2025 22:00],39908.4,6230.9,1206.5,96.53
[15/03/2025 23:00],31671.1,3348.1,1690.9,85.21
[16/03/2025 00:00],44346.0,2892.0,3266.3,68.54
[16/03/2025 01:00],46766.2,6409.1,4956.8,83.18
[16/03/2025 02:00],39716.8,3273.8,5738.8,58.79
[16/03/2025 03:00],39021.9,8996.7,631.8,106.45
[16/03/2025 04:00],30695.3,2007.7,7331.8,38.27
[16/03/2025 05:00],43277.7,9641.7,2086.1,63.77
[16/03/2025 06:00],46038.3,3429.8,6603.8,74.34
[16/03/2025 07:00],30238.8,9507.5,634.1,41.98
[16/03/2025 08:00],41516.0,6132.1,2062.3,61.4
[16/03/2025 09:00],33679.6,5743.1,6287.1,93.23
[16/03/2025 10:00],45710.9,5001.2,5075.0,66.24
[16/03/2025 11:00],49054.9,6249.2,6585.1,44.73
[16/03/2025 12:00],42484.0,9661.8,7885.9,56.31
[16/03/2025 13:00],44198.9,7904.8,2236.7,80.26
[16/03/2025 14:00],47086.9,3188.7,4146.5,46.5
[16/03/2025 15:00],36868.2,5721.2,7685.1,94.48
[16/03/2025 16:00],44402.2,2322.9,7270.6,70.76
[16/03/2025 17:00],44432.6,5335.6,507.9,40.16
[16/03/2025 18:00],49651.8,5489.8,3195.4,81.45
[16/03/2025 19:00],48817.3,2953.0,4737.6,63.68
[16/03/2025 20:00],46613.4,3337.5,5862.4,88.9
[16/03/2025 21:00],38661.4,4617.9,2900.9,102.84
[16/03/2025 22:00],39597.2,5014.2,832.1,66.15
[16/03/2025 23:00],30633.3,2749.2,2314.3,69.48
[17/03/2025 00:00],33571.6,9658.4,3397.3,95.03
[17/03/2025 01:00],35795.3,2183.4,3229.3,91.81
[17/03/2025 02:00],34092.2,4077.3,5882.8,100.91
[17/03/2025 03:00],47596.9,3248.2,2416.8,102.66
[17/03/2025 04:00],42507.9,5782.8,2112.0,60.26
[17/03/2025 05:00],43829.3,5455.1,6550.0,102.06
[17/03/2025 06:00],49556.2,3054.4,6137.1,91.24
[17/03/2025 07:00],39610.8,5286.0,5908.2,76.58
[17/03/2025 08:00],33344.5,3582.1,3378.7,74.41
[17/03/2025 09:00],37654.8,8409.1,701.2,42.33
[17/03/2025 10:00],45291.9,5556.8,611.7,97.98
[17/03/2025 11:00],43829.9,2416.4,4647.0,80.17
[17/03/2025 12:00],30626.0,7482.2,7169.0,44.77
[17/03/2025 13:00],39516.2,8232.0,1789.6,103.16
[17/03/2025 14:00],47766.5,8327.1,7218.3,76.02
[17/03/2025 15:00],45330.6,8162.4,542.4,54.59
[17/03/2025 16:00],43164.2,7662.2,7394.3,38.0
[17/03/2025 17:00],38151.4,9961.4,2059.3,103.09
[17/03/2025 18:00],42511.3,6523.3,800.3,45.98
[17/03/2025 19:00],44412.5,8822.3,6396.8,48.38
[17/03/2025 20:00],36469.6,5251.3,7897.1,89.06
[17/03/2025 21:00],35562.1,5941.2,4446.5,102.03
[17/03/2025 22:00],30731.5,2471.7,3317.1,75.71
[17/03/2025 23:00],46220.8,3829.3,3526.9,91.3
[18/03/2025 00:00],41256.9,4178.6,2964.8,104.59
[18/03/2025 01:00],34487.7,9082.4,7759.8,90.75
[18/03/2025 02:00],42325.0,7485.5,893.9,53.86
[18/03/2025 03:00],46324.4,8487.5,2536.1,98.78
[18/03/2025 04:00],44678.0,2577.1,7598.7,81.35
[18/03/2025 05:00],47327.3,9967.0,3698.2,100.23
[18/03/2025 06:00],39278.5,5024.8,4610.5,63.96
[18/03/2025 07:00],40151.8,4707.6,6868.4,37.21
[18/03/2025 08:00],37328.1,3690.1,7181.4,89.77
[18/03/2025 09:00],32511.8,3485.8,1234.2,70.42
[18/03/2025 10:00],39019.1,8270.9,5984.0,90.31
[18/03/2025 11:00],45783.7,3498.2,1146.3,42.49
[18/03/2025 12:00],30275.4,6077.7,4591.9,72.84
[18/03/2025 13:00],39019.5,2183.1,4015.8,60.85
[18/03/2025 14:00],33423.4,8023.4,6012.7,54.99
[18/03/2025 15:00],38478.6,5150.8,3985.6,64.26
[18/03/2025 16:00],46959.4,9029.2,2864.8,75.31
[18/03/2025 17:00],44279.3,2935.5,5484.5,87.41
[18/03/2025 18:00],33970.9,9185.9,3225.2,89.44
[18/03/2025 19:00],46798.8,9523.2,6839.1,45.74
[18/03/2025 20:00],42052.0,5068.9,2933.0,48.86
[18/03/2025 21:00],43376.2,9875.9,4756.3,70.69
[18/03/2025 22:00],36910.2,2126.0,7164.6,53.45
[18/03/2025 23:00],33653.0,3255.0,4890.6,71.41
[19/03/2025 00:00],40297.6,4357.2,761.9,67.65
[19/03/2025 01:00],47897.3,6127.6,6619.4,85.88
[19/03/2025 02:00],49781.6,2953.3,5480.1,86.81
[19/03/2025 03:00],34177.2,4429.6,5106.0,73.62
[19/03/2025 04:00],43816.5,4616.6,3227.7,104.64
[19/03/2025 05:00],31283.0,8399.4,4619.7,84.21
[19/03/2025 06:00],35690.1,4365.5,4909.1,101.66
[19/03/2025 07:00],46772.6,8782.8,3762.8,98.04
[19/03/2025 08:00],30753.2,3793.3,5364.7,35.95
[19/03/2025 09:00],47977.3,3176.7,2514.6,66.56
[19/03/2025 10:00],32648.9,7541.9,2625.5,43.52
[19/03/2025 11:00],46896.6,4922.0,2803.8,87.34
[19/03/2025 12:00],48244.4,6651.2,3858.9,60.16
[19/03/2025 13:00],34646.4,4600.4,3693.0,106.61
[19/03/2025 14:00],31079.8,5337.2,2684.9,90.44
[19/03/2025 15:00],35925.3,8144.6,3283.1,45.75
[19/03/2025 16:00],33202.9,7991.2,1194.0,98.92
[19/03/2025 17:00],47838.2,5711.8,6468.0,77.89
[19/03/2025 18:00],43169.7,3920.0,2730.2,91.16
[19/03/2025 19:00],47151.9,9789.1,1328.3,38.7
[19/03/2025 20:00],46920.1,6005.9,5342.4,38.48
[19/03/2025 21:00],39596.4,9061.1,3842.1,96.65
[19/03/2025 22:00],32950.2,8077.4,4966.9,94.62
[19/03/2025 23:00],35236.0,7888.7,6271.4,35.63
[20/03/2025 00:00],46601.2,4711.4,3056.7,85.08
[20/03/2025 01:00],47119.8,8379.5,2039.1,108.46
[20/03/2025 02:00],44473.5,5839.3,5138.5,40.9
[20/03/2025 03:00],41438.4,2821.4,916.3,92.74
[20/03/2025 04:00],45721.9,9521.3,5265.7,54.35
[20/03/2025 05:00],46228.9,9299.3,5673.6,42.03
[20/03/2025 06:00],41377.4,4930.6,3591.6,62.88
[20/03/2025 07:00],32970.6,4051.7,3180.2,64.95
[20/03/2025 08:00],39648.2,4245.7,4200.3,83.17
[20/03/2025 09:00],47871.8,7503.5,4785.9,48.08
[20/03/2025 10:00],33795.9,6589.6,2861.4,102.31
[20/03/2025 11:00],32011.0,3552.3,2987.6,85.23
[20/03/2025 12:00],42340.7,4215.1,2084.7,42.65
[20/03/2025 13:00],35375.3,3329.5,7581.2,61.07
[20/03/2025 14:00],39009.5,5598.5,2739.6,88.74
[20/03/2025 15:00],43121.9,8310.0,861.1,108.02
[20/03/2025 16:00],31927.0,7771.5,1426.4,76.63
[20/03/2025 17:00],46134.1,3602.6,4067.6,108.12
[20/03/2025 18:00],33798.8,8149.9,7805.3,91.9
[20/03/2025 19:00],40500.3,2094.1,5574.5,36.91
[20/03/2025 20:00],48986.3,9408.0,7764.2,92.99
[20/03/2025 21:00],32652.3,8383.7,4190.6,94.46
[20/03/2025 22:00],48764.7,7479.8,865.8,102.25
[20/03/2025 23:00],41955.3,8171.4,5038.0,104.19
[21/03/2025 00:00],38007.6,2281.5,3773.4,38.46
[21/03/2025 01:00],39840.1,9519.5,3095.8,100.13
[21/03/2025 02:00],48874.6,7390.4,4180.1,49.71
[21/03/2025 03:00],48303.6,6931.3,661.1,72.33
[21/03/2025 04:00],44371.3,6154.5,623.6,94.67
[21/03/2025 05:00],48909.8,2366.1,1471.5,94.88
[21/03/2025 06:00],31559.7,6742.5,7024.6,99.32
[21/03/2025 07:00],44815.5,8055.5,3826.9,76.32
[21/03/2025 08:00],49086.1,9507.7,7405.7,64.75
[21/03/2025 09:00],40261.6,4487.7,926.6,103.43
[21/03/2025 10:00],43289.6,9640.4,7946.3,108.37
[21/03/2025 11:00],37824.7,7873.1,6545.7,104.01
[21/03/2025 12:00],41019.4,7867.2,4000.6,78.24
[21/03/2025 13:00],34667.9,6787.3,534.4,47.18
[21/03/2025 14:00],36640.6,3779.3,7131.6,80.12
[21/03/2025 15:00],38322.4,9772.9,4425.3,75.44
[21/03/2025 16:00],42926.5,5657.8,913.8,69.65
[21/03/2025 17:00],40118.7,7525.8,2176.7,75.2
[21/03/2025 18:00],36697.7,3333.0,7675.9,86.37
[21/03/2025 19:00],33943.4,9907.9,2903.6,74.71
[21/03/2025 20:00],30377.3,3698.3,7430.2,87.18
[21/03/2025 21:00],38261.9,7446.4,2001.5,61.53
[21/03/2025 22:00],37667.3,6323.0,4975.3,106.8
[21/03/2025 23:00],37931.9,3081.0,2787.2,84.8
[22/03/2025 00:00],31171.0,2164.6,3615.5,54.46
[22/03/2025 01:00],48197.8,9349.8,3782.8,107.59
[22/03/2025 02:00],42657.5,3530.6,6052.2,102.11
[22/03/2025 03:00],49315.6,5219.6,5402.5,102.43
[22/03/2025 04:00],49339.3,8621.9,1322.3,79.1
[22/03/2025 05:00],32393.6,3396.4,1420.3,91.1
[22/03/2025 06:00],36656.1,3637.6,7804.1,89.26
[22/03/2025 07:00],49225.1,9874.2,5074.6,102.7
[22/03/2025 08:00],31874.7,7510.7,7486.4,81.54
[22/03/2025 09:00],37846.7,8638.5,7920.7,42.73
[22/03/2025 10:00],34681.1,6534.3,7363.3,54.36
[22/03/2025 11:00],31966.2,2963.7,1015.0,75.46
[22/03/2025 12:00],33155.1,3244.7,7001.0,102.76
[22/03/2025 13:00],45203.4,9015.0,5063.9,60.92
[22/03/2025 14:00],44136.5,2318.6,2792.0,102.81
[22/03/2025 15:00],48023.4,2117.1,3422.2,71.17
[22/03/2025 16:00],47356.9,6321.6,3566.6,81.84
[22/03/2025 17:00],41907.1,2041.1,2925.9,36.01
[22/03/2025 18:00],37383.9,9032.6,663.1,47.67
[22/03/2025 19:00],34886.8,3813.7,7571.1,35.13
[22/03/2025 20:00],39194.6,7688.5,1205.1,75.2
[22/03/2025 21:00],36165.4,3675.1,7676.1,96.19
[22/03/2025 22:00],33649.0,7018.6,3511.5,108.57
[22/03/2025 23:00],41075.9,8793.6,1290.0,60.08
[23/03/2025 00:00],40293.6,4551.2,6184.9,85.94
[23/03/2025 01:00],31569.4,9749.1,3568.2,86.0
[23/03/2025 02:00],38975.1,5505.5,7192.1,79.95
[23/03/2025 03:00],35571.1,4338.4,2480.3,73.23
[23/03/2025 04:00],43913.5,4246.5,2491.9,81.4
[23/03/2025 05:00],41422.8,8367.7,3463.8,36.46
[23/03/2025 06:00],49381.0,9139.8,4610.1,103.71
[23/03/2025 07:00],42767.4,6587.2,7866.8,38.11
[23/03/2025 08:00],46598.8,7417.3,4352.3,79.51
[23/03/2025 09:00],32039.1,5478.2,7571.1,49.51
[23/03/2025 10:00],39215.3,8157.4,899.4,86.43
[23/03/2025 11:00],42835.8,8569.0,1203.3,71.69
[23/03/2025 12:00],38820.4,8789.1,4047.2,49.89
[23/03/2025 13:00],34916.6,9232.4,3730.2,91.27
[23/03/2025 14:00],47406.1,2222.7,6416.1,90.56
[23/03/2025 15:00],37551.7,2590.9,5008.0,44.64
[23/03/2025 16:00],37755.2,6387.4,7837.2,46.06
[23/03/2025 17:00],37465.3,2313.8,542.6,53.34
[23/03/2025 18:00],32247.1,3562.8,1378.4,86.0
[23/03/2025 19:00],37974.0,8405.7,3255.4,97.15
[23/03/2025 20:00],31122.2,8945.0,4535.6,72.98
[23/03/2025 21:00],39077.3,2346.6,5276.5,94.6
[23/03/2025 22:00],33940.7,8654.5,4031.1,43.83
[23/03/2025 23:00],34160.4,6563.9,2121.1,60.6
[24/03/2025 00:00],45789.1,8056.9,1837.5,95.94
[24/03/2025 01:00],39069.3,8101.7,723.7,43.14
[24/03/2025 02:00],36047.1,5559.6,7543.7,101.86
[24/03/2025 03:00],36960.0,9127.9,4095.4,64.4
[24/03/2025 04:00],32266.7,6961.3,7352.8,54.91
[24/03/2025 05:00],39857.0,5236.8,1848.6,38.76
[24/03/2025 06:00],42111.5,5441.4,4945.2,78.82
[24/03/2025 07:00],45188.6,4019.0,7021.6,98.57
[24/03/2025 08:00],39884.1,2854.0,3404.5,53.15
[24/03/2025 09:00],36029.4,7743.3,4499.0,97.99
[24/03/2025 10:00],44256.6,5105.7,4597.1,38.42
[24/03/2025 11:00],35402.0,9107.4,6579.0,79.8
[24/03/2025 12:00],49923.6,2971.5,560.4,102.03
[24/03/2025 13:00],30013.8,3859.6,7976.1,36.24
[24/03/2025 14:00],47327.1,3471.7,5141.7,100.64
[24/03/2025 15:00],49549.1,2914.4,1400.3,65.39
[24/03/2025 16:00],36167.5,7699.6,7410.2,97.52
[24/03/2025 17:00],39062.3,5620.3,6570.3,98.31
[24/03/2025 18:00],37112.2,8288.3,3753.6,66.19
[24/03/2025 19:00],33649.7,8984.1,6181.2,61.04
[24/03/2025 20:00],40089.7,6832.8,986.1,39.69
[24/03/2025 21:00],44205.4,3876.1,5623.9,71.32
[24/03/2025 22:00],33185.4,4403.3,1057.8,103.42
[24/03/2025 23:00],48488.2,7838.6,7590.8,70.34
[25/03/2025 00:00],47278.7,8028.3,2408.5,108.25
[25/03/2025 01:00],34163.2,4973.3,7424.1,90.3
[25/03/2025 02:00],37358.8,8024.9,4999.9,47.81
[25/03/2025 03:00],38199.6,4408.9,1966.2,99.52
[25/03/2025 04:00],34818.6,3518.8,5007.9,60.12
[25/03/2025 05:00],45540.7,5228.6,827.5,85.0
[25/03/2025 06:00],48112.5,4390.3,4727.5,42.99
[25/03/2025 07:00],41468.7,4301.9,5994.3,48.69
[25/03/2025 08:00],42901.9,5628.7,3317.2,58.95
[25/03/2025 09:00],48118.1,2140.5,5049.8,41.07
[25/03/2025 10:00],36694.2,3875.9,7182.4,89.84
[25/03/2025 11:00],43770.2,5856.0,6996.8,98.95
[25/03/2025 12:00],39241.5,6140.2,2103.4,106.98
[25/03/2025 13:00],32386.5,6579.3,2472.8,58.37
[25/03/2025 14:00],45217.2,5478.2,1907.8,103.59
[25/03/2025 15:00],30461.7,2046.6,1128.9,93.02
[25/03/2025 16:00],41304.8,9292.2,3436.6,50.74
[25/03/2025 17:00],35218.0,3062.2,6145.3,56.7
[25/03/2025 18:00],43424.7,5647.0,2641.9,39.24
[25/03/2025 19:00],41497.1,6126.1,6546.9,76.94
[25/03/2025 20:00],32194.9,9130.2,836.0,93.23
[25/03/2025 21:00],47690.8,4413.7,4963.1,41.09
[25/03/2025 22:00],33309.5,5605.7,4168.5,73.97
[25/03/2025 23:00],34568.6,2338.3,6700.2,78.63
[26/03/2025 00:00],48663.3,9853.1,6920.9,43.69
[26/03/2025 01:00],49857.3,2519.0,5884.6,46.31
[26/03/2025 02:00],36965.3,8511.9,5967.8,69.65
[26/03/2025 03:00],34548.0,4426.6,4549.8,58.26
[26/03/2025 04:00],44040.5,2847.4,5859.0,54.27
[26/03/2025 05:00],39404.2,3774.4,7438.1,88.26
[26/03/2025 06:00],46773.9,5342.9,1396.9,99.86
[26/03/2025 07:00],40720.8,7364.2,1850.7,50.22
[26/03/2025 08:00],40478.3,7697.6,4634.8,48.42
[26/03/2025 09:00],35377.8,7224.9,5519.8,81.86
[26/03/2025 10:00],43587.4,4229.8,4599.6,95.34
[26/03/2025 11:00],35747.3,3944.1,2409.2,100.62
[26/03/2025 12:00],49098.3,9485.5,2821.8,36.99
[26/03/2025 13:00],34779.7,6081.7,685.0,47.56
[26/03/2025 14:00],30617.7,3322.6,4066.3,66.02
[26/03/2025 15:00],36414.2,8964.5,4149.6,109.29
[26/03/2025 16:00],36218.5,7961.7,4414.0,47.1
[26/03/2025 17:00],41503.9,9474.0,2953.1,38.68
[26/03/2025 18:00],41475.5,8220.2,4476.9,75.26
[26/03/2025 19:00],39394.2,3571.4,1394.2,60.62
[26/03/2025 20:00],44241.4,5038.0,6298.1,53.13
[26/03/2025 21:00],36812.6,6869.4,2900.9,90.69
[26/03/2025 22:00],48280.9,2528.8,7177.7,58.4
[26/03/2025 23:00],49587.3,2696.7,2889.5,65.3
[27/03/2025 00:00],39444.6,7154.4,2490.0,104.81
[27/03/2025 01:00],44251.8,7190.4,7391.6,72.7
[27/03/2025 02:00],48583.6,2377.2,4022.6,96.67
[27/03/2025 03:00],42793.6,6743.9,1723.9,86.69
[27/03/2025 04:00],44873.9,5593.3,4211.2,48.45
[27/03/2025 05:00],45767.0,7273.8,1357.4,96.82
[27/03/2025 06:00],36696.2,6198.5,3225.8,102.46
[27/03/2025 07:00],48042.6,6460.2,7139.2,65.71
[27/03/2025 08:00],32173.1,8929.8,3807.0,105.54
[27/03/2025 09:00],30513.3,7459.0,6383.3,72.44
[27/03/2025 10:00],49721.0,5410.7,2201.3,109.61
[27/03/2025 11:00],31091.7,8778.0,5793.7,109.33
[27/03/2025 12:00],45041.5,8206.9,4463.1,80.47
[27/03/2025 13:00],36618.4,6470.9,7890.9,82.97
[27/03/2025 14:00],35291.9,3484.9,6837.1,51.06
[27/03/2025 15:00],31512.6,9142.8,7221.7,35.0
[27/03/2025 16:00],34155.3,7711.0,7183.3,78.73
[27/03/2025 17:00],42901.9,9590.1,738.5,95.91
[27/03/2025 18:00],44781.5,7432.3,5024.2,73.13
[27/03/2025 19:00],45050.6,9426.9,6830.3,61.8
[27/03/2025 20:00],39432.1,4646.8,7637.5,83.78
[27/03/2025 21:00],45082.6,6295.0,866.0,109.54
[27/03/2025 22:00],49243.8,6217.4,1971.7,103.93
[27/03/2025 23:00],40206.8,7446.2,4954.9,46.31
[28/03/2025 00:00],43379.1,8557.5,1469.9,85.9
[28/03/2025 01:00],36238.7,7803.8,7497.1,106.09
[28/03/2025 02:00],37625.6,8073.5,4165.0,78.87
[28/03/2025 03:00],49847.7,2933.2,2467.3,60.03
[28/03/2025 04:00],30918.1,9254.7,2127.1,57.31
[28/03/2025 05:00],36130.3,4310.6,7234.7,71.24
[28/03/2025 06:00],47070.2,2199.9,2170.0,83.03
[28/03/2025 07:00],30591.4,6729.4,6098.1,79.75
[28/03/2025 08:00],33052.5,3590.6,6746.6,54.26
[28/03/2025 09:00],39581.3,8016.7,1748.1,102.5
[28/03/2025 10:00],31935.3,4429.8,6680.7,44.96
[28/03/2025 11:00],32994.8,3621.9,5174.3,57.82
[28/03/2025 12:00],32761.5,9847.0,5985.5,53.94
[28/03/2025 13:00],35166.6,4229.7,5245.3,58.73
[28/03/2025 14:00],46392.3,2571.6,5020.0,87.14
[28/03/2025 15:00],40611.7,3125.4,6233.9,46.22
[28/03/2025 16:00],42779.4,4258.2,6437.3,74.81
[28/03/2025 17:00],49583.0,4404.3,5538.0,92.22
[28/03/2025 18:00],48294.4,4150.0,4341.8,55.03
[28/03/2025 19:00],40391.0,5381.1,5946.2,56.82
[28/03/2025 20:00],38331.6,5981.9,7656.8,79.14
[28/03/2025 21:00],33334.0,3111.8,4440.3,39.41
[28/03/2025 22:00],40951.2,9584.9,5271.6,108.47
[28/03/2025 23:00],45142.9,5326.6,4172.5,83.84
[29/03/2025 00:00],45030.6,8097.3,6297.7,79.84
[29/03/2025 01:00],49058.2,5991.6,5714.8,42.07
[29/03/2025 02:00],38524.8,9294.4,6123.2,58.08
[29/03/2025 03:00],41873.3,2278.4,7248.5,91.79
[29/03/2025 04:00],38605.2,3316.8,2035.0,38.57
[29/03/2025 05:00],46078.6,7852.4,4951.8,53.51
[29/03/2025 06:00],45059.8,5297.8,5951.2,103.52
[29/03/2025 07:00],38690.2,9704.8,2814.5,60.3
[29/03/2025 08:00],30670.5,8007.4,5134.4,64.47
[29/03/2025 09:00],42560.0,4462.5,1310.8,80.07
[29/03/2025 10:00],37076.3,5677.6,1624.3,86.36
[29/03/2025 11:00],37458.5,7548.8,1783.1,67.47
[29/03/2025 12:00],49802.2,8267.8,2518.3,86.52
[29/03/2025 13:00],48581.5,9840.5,1985.5,83.35
[29/03/2025 14:00],40252.6,3575.1,4543.6,71.76
[29/03/2025 15:00],31318.2,6082.0,5973.2,100.54
[29/03/2025 16:00],46636.9,6135.6,6818.9,82.22
[29/03/2025 17:00],39044.5,9117.0,2509.5,92.04
[29/03/2025 18:00],46182.9,5114.2,2161.7,60.85
[29/03/2025 19:00],31572.8,2043.4,6358.8,103.87
[29/03/2025 20:00],33982.2,9573.4,2511.9,104.03
[29/03/2025 21:00],34263.2,9072.4,3419.0,65.04
[29/03/2025 22:00],33024.7,4245.4,6051.3,37.83
[29/03/2025 23:00],40701.1,2846.6,6632.8,68.55
[30/03/2025 00:00],36298.7,8104.3,4482.8,52.51
[30/03/2025 01:00],47138.5,4629.4,5314.3,45.56
[30/03/2025 02:00],43464.0,8635.7,4478.1,63.17
[30/03/2025 03:00],38104.4,7151.8,7445.4,37.81
[30/03/2025 04:00],30583.3,3468.0,1268.3,83.24
[30/03/2025 05:00],36123.7,2511.5,7288.0,95.11
[30/03/2025 06:00],38827.0,7997.9,7252.7,76.32
[30/03/2025 07:00],39101.7,5820.8,2536.3,40.83
[30/03/2025 08:00],35338.9,6764.2,7387.4,81.51
[30/03/2025 09:00],33798.3,3615.0,4128.1,77.78
[30/03/2025 10:00],43385.6,8225.6,7137.8,98.3
[30/03/2025 11:00],45167.9,9196.8,2996.9,46.18
[30/03/2025 12:00],35904.6,8343.3,4864.2,50.57
[30/03/2025 13:00],43827.7,2264.5,4943.4,55.35
[30/03/2025 14:00],38404.5,3420.5,7823.3,58.0
[30/03/2025 15:00],49407.0,3134.9,5215.0,60.83
[30/03/2025 16:00],35153.8,3115.0,4503.9,80.43
[30/03/2025 17:00],48829.4,5857.1,6229.5,109.84
[30/03/2025 18:00],40898.6,3174.5,4262.3,55.9
[30/03/2025 19:00],39203.1,6768.4,7660.4,40.85
[30/03/2025 20:00],41159.1,4964.4,2278.2,51.69
[30/03/2025 21:00],37877.6,7429.5,3123.1,62.42
[30/03/2025 22:00],37263.8,8818.4,3764.4,58.3
[30/03/2025 23:00],43085.0,9518.1,1048.0,58.74
[31/03/2025 00:00],45441.4,9397.5,5162.0,99.54
[31/03/2025 01:00],37999.8,3887.3,1337.5,67.16
[31/03/2025 02:00],32156.0,2096.4,7391.8,65.64
[31/03/2025 03:00],31331.3,2667.1,7315.2,61.16
[31/03/2025 04:00],31567.3,9605.7,3993.8,92.54
[31/03/2025 05:00],43573.9,6176.0,3664.7,48.1
[31/03/2025 06:00],34590.3,9133.2,5910.8,76.94
[31/03/2025 07:00],40151.3,8106.0,2439.0,43.87
[31/03/2025 08:00],43605.0,7738.5,3542.2,85.66
[31/03/2025 09:00],41954.1,9116.6,6282.7,35.26
[31/03/2025 10:00],44591.2,5067.0,7517.5,49.52
[31/03/2025 11:00],49191.5,2561.6,1843.7,78.06
[31/03/2025 12:00],31201.8,3327.6,525.5,103.34
[31/03/2025 13:00],41351.7,9674.2,2705.4,47.36
[31/03/2025 14:00],32131.5,3446.2,3887.0,89.75
[31/03/2025 15:00],40087.8,6108.7,5769.2,53.88
[31/03/2025 16:00],49569.5,7524.5,5062.8,68.83
[31/03/2025 17:00],31554.5,2969.8,5889.7,58.58
[31/03/2025 18:00],39398.3,3376.1,7898.2,35.03
[31/03/2025 19:00],43512.7,7520.7,6047.0,89.44
[31/03/2025 20:00],39923.2,9921.9,4828.1,70.19
[31/03/2025 21:00],47254.7,4623.9,5618.5,109.98
[31/03/2025 22:00],39389.2,7800.0,5476.1,50.41
[31/03/2025 23:00],45822.1,2416.4,1122.4,44.66
[01/04/2025 00:00],33387.2,8355.8,1715.2,60.95
[01/04/2025 01:00],42251.1,7539.5,5068.7,93.89
[01/04/2025 02:00],46311.3,4929.6,2709.6,83.09
[01/04/2025 03:00],34552.9,2919.6,1198.3,63.32
[01/04/2025 04:00],44325.2,4363.1,784.8,49.9
[01/04/2025 05:00],37120.4,2167.5,6840.7,53.6
[01/04/2025 06:00],30993.7,7716.5,5980.9,59.26
[01/04/2025 07:00],45744.4,6084.4,5216.4,71.76
[01/04/2025 08:00],32116.6,8274.6,6890.2,63.81
[01/04/2025 09:00],45846.3,6895.9,6584.5,108.19
