user_id,user_role
U8757,Dealer
U6806,Authority
U8422,Dealer
U2096,Supplier
U4106,Authority
U4796,Dealer
U2817,Authority
U4408,Authority
U5835,Authority
U4454,Authority
U2176,Authority
U3530,Authority
U7080,Supplier
U8144,Dealer
U3414,Dealer
U7854,Authority
U8177,Authority
U4434,Authority
U1403,Dealer
U2160,Supplier
U4761,Dealer
U8964,Dealer
U7725,Authority
U8797,Authority
U9652,Authority
U9910,Dealer
U7953,Dealer
U2016,Dealer
U6887,Supplier
U1726,Dealer
U3462,Authority
U2458,Supplier
U4032,Dealer
U7452,Dealer
U1393,Authority
U1109,Authority
U5201,Supplier
U2913,Authority
U7851,Dealer
U5837,Dealer
U7934,Authority
U1191,Supplier
U5271,Supplier
U9344,Dealer
U5511,Dealer
U3708,Dealer
U5724,Dealer
U1956,Dealer
U1156,Dealer
U9299,Authority
U6299,Authority
U7667,Authority
U2208,Supplier
U3305,Supplier
U3451,Authority
U1021,Dealer
U6867,Supplier
U5582,Dealer
U9770,Supplier
U5921,Supplier
U6470,Supplier
U5729,Dealer
U1782,Supplier
U4069,Authority
U3604,Authority
U4025,Authority
U3595,Supplier
U7325,Dealer
U8241,Supplier
U5403,Supplier
U5441,Dealer
U6932,Authority
U6785,Authority
U3301,Authority
U5431,Dealer
U1265,Dealer
U1912,Dealer
U6941,Supplier
U5125,Authority
U1379,Authority
U2891,Authority
U7389,Supplier
U6506,Supplier
U5146,Supplier
U9265,Supplier
U1551,Authority
U9758,Authority
U2522,Authority
U9668,Authority
U8158,Authority
U6481,Supplier
U2014,Dealer
U3892,Authority
U6406,Supplier
U2501,Supplier
U4213,Authority
U4709,Dealer
U4061,Supplier
U6977,Supplier
U9052,Dealer
U3911,Dealer
U5194,Dealer
U6624,Authority
U4193,Dealer
U7723,Authority
U2333,Authority
U2409,Authority
U6890,Dealer
U5683,Supplier
U6252,Supplier
U6106,Authority
U9047,Dealer
U1050,Dealer
U5558,Dealer
U6621,Authority
U7882,Supplier
U6242,Authority
U6576,Dealer
U8409,Authority
U4530,Supplier
U9528,Dealer
U4806,Supplier
U5444,Authority
U2369,Supplier
U9946,Supplier
U6840,Authority
U8181,Authority
U9523,Authority
U2695,Dealer
U8368,Authority
U2185,Supplier
U8253,Authority
U8218,Dealer
U6641,Dealer
U3958,Dealer
U9455,Supplier
U2657,Dealer
U9191,Supplier
U1601,Authority
U7144,Authority
U8671,Supplier
U6802,Authority
U9942,Dealer
U7699,Supplier
U2633,Supplier
U8302,Supplier
U6065,Authority
U8263,Authority
U9114,Authority
U7214,Supplier
U9883,Supplier
U8994,Supplier
U5936,Supplier
U8902,Supplier
U5426,Authority
U2744,Authority
U1887,Authority
U5808,Dealer
U2483,Supplier
U6316,Authority
U2303,Supplier
U5990,Authority
U8413,Dealer
U2768,Supplier
U4938,Authority
U3282,Supplier
U3468,Authority
U5962,Dealer
U9848,Dealer
U6304,Authority
U2585,Supplier
U1058,Authority
U6660,Supplier
U7456,Supplier
U2759,Supplier
U6510,Dealer
U3288,Authority
U7275,Authority
U9966,Supplier
U1954,Dealer
U8522,Supplier
U4593,Dealer
U9400,Authority
U4784,Dealer
U8513,Authority
U7950,Dealer
U4406,Supplier
U8889,Dealer
U9842,Supplier
U9960,Dealer
U2466,Dealer
U5608,Supplier
U4971,Authority
U4727,Supplier
U1883,Supplier
U9040,Authority
U3207,Dealer
U9149,Authority
U2585,Dealer
U4643,Supplier
U3565,Supplier
U9986,Authority
