TradeKey,Date,CurrencyKey,TraderKey,Trade_Amount,Exchange_Rate,Total_Value_USD,Transaction_Fee
2595,2024-12-12,1,2,79741,1.050685048,83782.68,7.97
2596,2024-12-12,1,1,523459,1.050685048,549990.54,52.35
2597,2024-12-12,1,2,776200,1.050685048,815541.73,77.62
2598,2024-12-13,1,3,332209,1.047405601,347957.57,33.22
2599,2024-12-16,1,4,423334,1.051005244,444926.25,42.33
2600,2024-12-16,1,1,788688,1.051005244,828915.22,78.87
2601,2024-12-17,1,3,305551,1.051734805,321358.62,30.56
2602,2024-12-17,1,4,822431,1.051734805,864979.31,82.24
2603,2024-12-17,1,1,97784,1.051734805,102842.84,9.78
2604,2024-12-18,1,2,21881,1.049505115,22964.22,2.19
2605,2024-12-18,1,2,253867,1.049505115,266434.72,25.39
2606,2024-12-19,1,4,726816,1.035025239,752272.9,72.68
2607,2024-12-20,1,1,174664,1.03649497,181038.36,17.47
2608,2024-12-20,1,3,610779,1.03649497,633069.36,61.08
2609,2024-12-20,1,1,279213,1.03649497,289402.87,27.92
2610,2024-12-23,1,4,375832,1.043307662,392108.41,37.58
2611,2024-12-24,1,2,364763,1.040582657,379566.05,36.48
2612,2024-12-25,1,4,837076,1.040257931,870774.95,83.71
2613,2024-12-25,1,4,678505,1.040257931,705820.21,67.85
2614,2024-12-26,1,1,948702,1.039955139,986607.52,94.87
2615,2024-12-27,1,2,226979,1.042318106,236584.32,22.7
2616,2024-12-27,1,2,324111,1.042318106,337826.76,32.41
2617,2024-12-27,1,2,329512,1.042318106,343456.32,32.95
2618,2024-12-30,1,3,142529,1.042937756,148648.88,14.25
2619,2024-12-31,1,3,177006,1.040615201,184195.13,17.7
2620,2024-12-31,1,3,190917,1.040615201,198671.13,19.09
2621,2025-01-02,1,3,897535,1.035186052,929115.71,89.75
2622,2025-01-02,1,2,132182,1.035186052,136832.96,13.22
2623,2025-01-02,1,1,39486,1.035186052,40875.36,3.95
2624,2025-01-03,1,3,755232,1.02682054,775487.73,75.52
2625,2025-01-03,1,2,574936,1.02682054,590356.09,57.49
2626,2025-01-06,1,4,651013,1.030534744,670891.52,65.1
2627,2025-01-06,1,3,952125,1.030534744,981197.89,95.21
2628,2025-01-07,1,4,920100,1.03863728,955650.16,92.01
2629,2025-01-07,1,1,642066,1.03863728,666873.68,64.21
2630,2025-01-08,1,3,416683,1.034554124,431081.12,41.67
2631,2025-01-08,1,2,636952,1.034554124,658961.32,63.7
2632,2025-01-09,1,1,719082,1.03147018,741711.64,71.91
2633,2025-01-10,1,1,371356,1.029760122,382407.6,37.14
2634,2025-01-10,1,4,199559,1.029760122,205497.9,19.96
2635,2025-01-13,1,1,717012,1.02444315,734538.03,71.7
2636,2025-01-13,1,1,276168,1.02444315,282918.42,27.62
2637,2025-01-13,1,1,856333,1.02444315,877264.48,85.63
2638,2025-01-14,1,2,229634,1.026525378,235725.13,22.96
2639,2025-01-14,1,1,826086,1.026525378,847998.24,82.61
2640,2025-01-14,1,3,352091,1.026525378,361430.35,35.21
2641,2025-01-15,1,2,187637,1.030683517,193394.36,18.76
2642,2025-01-15,1,4,780382,1.030683517,804326.86,78.04
2643,2025-01-16,1,2,18000,1.02952683,18531.48,1.8
2644,2025-01-17,1,1,366861,1.030194998,377938.37,36.69
2645,2025-01-17,1,4,806800,1.030194998,831161.32,80.68
2646,2025-01-17,1,3,915738,1.030194998,943388.71,91.57
2647,2025-01-20,1,4,608983,1.02773869,625875.39,60.9
2648,2025-01-20,1,2,835619,1.02773869,858797.98,83.56
2649,2025-01-20,1,3,398066,1.02773869,409107.83,39.81
2650,2025-01-21,1,3,931279,1.042068243,970456.27,93.13
2651,2025-01-21,1,2,202601,1.042068243,211124.07,20.26
2652,2025-01-22,1,4,505262,1.040593505,525772.36,50.53
2653,2025-01-22,1,4,957845,1.040593505,996727.29,95.78
2654,2025-01-22,1,3,463474,1.040593505,482288.03,46.35
2655,2025-01-23,1,2,42472,1.041015983,44214.03,4.25
2656,2025-01-23,1,1,918065,1.041015983,955720.34,91.81
2657,2025-01-24,1,1,136320,1.041601539,141991.12,13.63
2658,2025-01-27,1,3,667323,1.046758652,698526.12,66.73
2659,2025-01-27,1,1,497512,1.046758652,520774.99,49.75
2660,2025-01-28,1,3,635171,1.044506431,663440.19,63.52
2661,2025-01-29,1,2,452643,1.042905092,472063.69,45.26
2662,2025-01-30,1,1,908454,1.042524576,947085.62,90.85
2663,2025-01-30,1,1,850951,1.042524576,887137.33,85.1
2664,2025-01-31,1,2,661858,1.039727926,688152.25,66.19
2665,2025-02-03,1,2,976015,1.024779201,1000199.87,97.6
2666,2025-02-04,1,4,959390,1.032737851,990798.37,95.94
2667,2025-02-05,1,4,118696,1.037279844,123120.97,11.87
2668,2025-02-05,1,2,406025,1.037279844,421161.55,40.6
2669,2025-02-05,1,4,337381,1.037279844,349958.51,33.74
2670,2025-02-06,1,4,980490,1.040084839,1019792.78,98.05
2671,2025-02-06,1,1,831212,1.040084839,864531.0,83.12
2672,2025-02-06,1,4,396118,1.040084839,411996.33,39.61
2673,2025-02-07,1,3,590245,1.03857255,613012.25,59.02
2674,2025-02-10,1,2,258917,1.031161666,266985.29,25.89
2675,2025-02-11,1,3,637878,1.030152559,657111.65,63.79
2676,2025-02-11,1,2,515320,1.030152559,530858.22,51.53
2677,2025-02-12,1,2,188808,1.03649497,195698.54,18.88
2678,2025-02-12,1,2,832053,1.03649497,862418.75,83.21
2679,2025-02-12,1,3,408748,1.03649497,423665.25,40.87
2680,2025-02-13,1,2,387227,1.039198637,402405.77,38.72
2681,2025-02-13,1,2,607310,1.039198637,631115.72,60.73
2682,2025-02-14,1,3,264061,1.046167374,276252.0,26.41
2683,2025-02-17,1,1,561928,1.048921704,589418.48,56.19
2684,2025-02-17,1,4,239900,1.048921704,251636.32,23.99
2685,2025-02-18,1,1,898550,1.048536777,942162.72,89.86
2686,2025-02-18,1,2,318652,1.048536777,334118.34,31.87
2687,2025-02-19,1,4,263740,1.044833779,275564.46,26.37
2688,2025-02-19,1,1,40020,1.044833779,41814.25,4.0
2689,2025-02-20,1,4,999335,1.042100906,1041407.91,99.93
2690,2025-02-20,1,1,519381,1.042100906,541247.41,51.94
2691,2025-02-20,1,3,498853,1.042100906,519855.16,49.89
2692,2025-02-21,1,4,689205,1.050056219,723704.0,68.92
2693,2025-02-24,1,4,984389,1.047482371,1031130.12,98.44
2694,2025-02-24,1,3,354840,1.047482371,371688.64,35.48
2695,2025-02-24,1,4,902023,1.047482371,944853.19,90.2
2696,2025-02-25,1,2,57930,1.046134472,60602.57,5.79
2697,2025-02-26,1,4,278536,1.052410007,293134.07,27.85
2698,2025-02-26,1,3,93982,1.052410007,98907.6,9.4
2699,2025-02-27,1,2,480707,1.048877716,504202.86,48.07
2700,2025-02-27,1,1,68435,1.048877716,71779.95,6.84
2701,2025-02-27,1,2,746186,1.048877716,782657.87,74.62
2702,2025-02-28,1,2,330632,1.0395118,343695.87,33.06
2703,2025-03-03,1,1,265893,1.041384697,276896.9,26.59
2704,2025-03-03,1,3,634842,1.041384697,661114.74,63.48
2705,2025-03-03,1,1,248459,1.041384697,258741.4,24.85
2706,2025-03-04,1,1,682432,1.048503757,715532.52,68.24
2707,2025-03-04,1,4,308925,1.048503757,323909.02,30.89
2708,2025-03-05,1,4,344391,1.062699318,365984.08,34.44
2709,2025-03-05,1,4,647833,1.062699318,688451.69,64.78
2710,2025-03-06,1,2,544553,1.07949388,587841.63,54.46
2711,2025-03-07,1,4,841618,1.078795195,907933.45,84.16
2712,2025-03-07,1,4,958107,1.078795195,1033601.23,95.81
2713,2025-03-10,1,1,192698,1.086059332,209281.46,19.27
2714,2025-03-11,1,1,811795,1.083940387,879937.39,81.18
2715,2025-03-11,1,2,837844,1.083940387,908172.95,83.78
2716,2025-03-11,1,2,509328,1.083940387,552081.19,50.93
2717,2025-03-12,1,4,339880,1.091417074,370950.84,33.99
2718,2025-03-12,1,4,585917,1.091417074,639479.82,58.59
2719,2025-03-12,1,3,98817,1.091417074,107850.56,9.88
2720,2025-03-13,1,2,816255,1.088624954,888595.56,81.63
2721,2025-03-14,1,3,942741,1.085564137,1023405.82,94.27
2722,2025-03-14,1,2,479518,1.085564137,520547.54,47.95
2723,2025-03-17,1,3,567730,1.088127494,617762.62,56.77
2724,2025-03-17,1,2,283757,1.088127494,308763.79,28.38
2725,2025-03-17,1,2,607605,1.088127494,661151.71,60.76
2726,2025-03-18,1,4,592328,1.091917634,646773.39,59.23
2727,2025-03-18,1,1,674040,1.091917634,735996.16,67.4
2728,2025-03-18,1,4,13307,1.091917634,14530.15,1.33
2729,2025-03-19,1,4,99841,1.093948245,109220.89,9.98
2730,2025-03-20,1,3,982915,1.091190815,1072547.82,98.29
2731,2025-03-21,1,1,608667,1.085670233,660811.64,60.87
2732,2025-03-24,1,1,545478,1.083576202,591066.98,54.55
2733,2025-03-24,1,3,567396,1.083576202,614816.8,56.74
2734,2025-03-25,1,2,696589,1.080356956,752564.77,69.66
2735,2025-03-25,1,4,309146,1.080356956,333988.03,30.91
2736,2025-03-25,1,2,599324,1.080356956,647483.85,59.93
2737,2025-03-26,1,2,79256,1.078748703,85497.31,7.93
2738,2025-03-26,1,2,185605,1.078748703,200221.15,18.56
2739,2025-03-26,1,4,587006,1.078748703,633231.96,58.7
2740,2025-03-27,1,4,349572,1.074206114,375512.38,34.96
2741,2025-03-28,1,1,237524,1.080100179,256549.71,23.75
2742,2025-03-28,1,2,628388,1.080100179,678721.99,62.84
2743,2025-03-31,1,3,212636,1.08239162,230155.42,21.26
2744,2025-03-31,1,1,409017,1.08239162,442716.57,40.9
2745,2025-03-31,1,1,832007,1.08239162,900557.4,83.2
2746,2025-04-01,1,3,635052,1.08188808,687055.19,63.51
2747,2025-04-01,1,2,785363,1.08188808,849674.87,78.54
2748,2025-04-02,1,2,792395,1.079598784,855468.68,79.24
2749,2025-04-02,1,2,285127,1.079598784,307822.76,28.51
2750,2025-04-02,1,4,681981,1.079598784,736265.86,68.2
2751,2025-04-03,1,1,545638,1.090869427,595219.81,54.56
2752,2025-04-03,1,1,939733,1.090869427,1025126.0,93.97
2753,2025-04-04,1,2,790922,1.104374409,873474.02,79.09
2754,2025-04-04,1,1,168861,1.104374409,186485.77,16.89
2755,2025-04-07,1,1,203537,1.098454475,223576.13,20.35
2756,2025-04-08,1,1,467486,1.091536164,510277.88,46.75
2757,2025-04-08,1,4,711823,1.091536164,776980.55,71.18
2758,2025-04-09,1,4,587563,1.098044395,645170.26,58.76
2759,2025-04-09,1,3,708426,1.098044395,777883.2,70.84
2760,2025-04-09,1,2,952365,1.098044395,1045739.05,95.24
2761,2025-04-10,1,1,288534,1.095206261,316004.24,28.85
2762,2025-04-10,1,4,631961,1.095206261,692127.64,63.2
2763,2025-04-11,1,3,28111,1.125783801,31646.91,2.81
2764,2025-04-14,1,3,963420,1.134314179,1092820.97,96.34
2765,2025-04-15,1,1,716329,1.133966804,812293.31,71.63
2766,2025-04-16,1,2,110860,1.129267216,125190.56,11.09
2767,2025-04-16,1,3,107098,1.129267216,120942.26,10.71
2768,2025-04-16,1,2,997110,1.129267216,1126003.63,99.71
2769,2025-04-17,1,3,736085,1.139679074,838900.67,73.61
2770,2025-04-17,1,4,665385,1.139679074,758325.36,66.54
2771,2025-04-17,1,2,189605,1.139679074,216088.85,18.96
2772,2025-04-22,1,3,418900,1.1512779,482270.31,41.89
2773,2025-04-23,1,3,311007,1.135125279,353031.91,31.1
2774,2025-04-24,1,1,980716,1.132733703,1110890.07,98.07
2775,2025-04-24,1,3,373879,1.132733703,423505.34,37.39
2776,2025-04-25,1,3,88291,1.1371907,100403.7,8.83
2777,2025-04-25,1,4,901935,1.1371907,1025672.09,90.19
2778,2025-04-28,1,1,798791,1.134314179,906079.96,79.88
2779,2025-04-29,1,1,338415,1.140914321,386102.52,33.84
2780,2025-04-29,1,2,371144,1.140914321,423443.5,37.11
2781,2025-04-30,1,4,202777,1.138926268,230948.05,20.28
2782,2025-05-01,1,2,955968,1.13248992,1082624.12,95.6
2783,2025-05-01,1,4,572435,1.13248992,648276.87,57.24
2784,2025-05-01,1,4,987688,1.13248992,1118546.7,98.77
2785,2025-05-02,1,2,612074,1.129649878,691429.32,61.21
2786,2025-05-05,1,3,659586,1.132323265,746864.57,65.96
2787,2025-05-05,1,3,702181,1.132323265,795095.88,70.22
2788,2025-05-06,1,1,280068,1.131336927,316851.27,28.01
2789,2025-05-06,1,2,498034,1.131336927,563444.26,49.8
2790,2025-05-07,1,2,174298,1.134275556,197701.96,17.43
2791,2025-05-07,1,4,535559,1.134275556,607471.48,53.56
2792,2025-05-08,1,3,630169,1.130620599,712482.05,63.02
2793,2025-05-09,1,1,746793,1.122422695,838217.41,74.68
2794,2025-05-12,1,1,194013,1.122964621,217869.74,19.4
2795,2025-05-12,1,2,927110,1.122964621,1041111.73,92.71
2796,2025-05-13,1,4,906000,1.109557748,1005259.32,90.6
2797,2025-05-13,1,3,797032,1.109557748,884353.03,79.7
2798,2025-05-13,1,3,388525,1.109557748,431090.92,38.85
2799,2025-05-14,1,3,231177,1.118555665,258584.34,23.12
2800,2025-05-15,1,2,753979,1.11819303,843094.06,75.4
2801,2025-05-15,1,1,406334,1.11819303,454359.85,40.63
2802,2025-05-15,1,1,703565,1.11819303,786721.48,70.36
2803,2025-05-16,1,4,78154,1.119269371,87475.38,7.82
2804,2025-05-19,1,4,129294,1.118755937,144648.43,12.93
2805,2025-05-19,1,2,978375,1.118755937,1094562.84,97.84
2806,2025-05-19,1,2,120183,1.118755937,134455.44,12.02
2807,2025-05-20,1,2,373181,1.123342991,419210.26,37.32
2808,2025-05-21,1,2,150283,1.128795505,169638.77,15.03
2809,2025-05-21,1,1,684708,1.128795505,772895.31,68.47
2810,2025-05-21,1,1,414490,1.128795505,467874.45,41.45
2811,2025-05-22,1,3,853691,1.133118749,967333.28,85.37
2812,2025-05-22,1,4,696139,1.133118749,788808.15,69.61
2813,2025-05-22,1,3,686941,1.133118749,778385.73,68.69
2814,2025-05-23,1,4,12532,1.128184319,14138.41,1.25
2815,2025-05-23,1,2,818625,1.128184319,923559.89,81.86
2816,2025-05-26,1,1,627897,1.137281179,714095.44,62.79
2817,2025-05-26,1,4,488980,1.137281179,556107.75,48.9
2818,2025-05-27,1,1,52942,1.138848424,60292.91,5.29
2819,2025-05-27,1,3,479890,1.138848424,546521.97,47.99
2820,2025-05-28,1,1,893401,1.133709788,1012857.46,89.34
2821,2025-05-29,1,1,144086,1.123368263,161861.64,14.41
2822,2025-05-30,1,4,191040,1.137837648,217372.5,19.1
2823,2025-05-30,1,3,687415,1.137837648,782166.67,68.74
2824,2025-05-30,1,4,957972,1.137837648,1090016.61,95.8
2825,2025-06-02,1,3,142872,1.135331511,162207.08,14.29
2826,2025-06-02,1,3,500209,1.135331511,567903.04,50.02
2827,2025-06-02,1,3,189794,1.135331511,215479.11,18.98
2828,2025-06-03,1,3,989150,1.145344257,1132917.27,98.92
2829,2025-06-03,1,3,624284,1.145344257,715020.09,62.43
2830,2025-06-04,1,1,363558,1.13844645,413891.31,36.36
2831,2025-06-05,1,2,809541,1.142204404,924661.3,80.95
2832,2025-06-05,1,3,726492,1.142204404,829802.36,72.65
2833,2025-06-06,1,4,183538,1.145383477,210221.39,18.35
2834,2025-06-09,1,3,261148,1.140784144,297913.5,26.11
2835,2025-06-09,1,3,11710,1.140784144,13358.58,1.17
2836,2025-06-10,1,1,629219,1.142804861,719074.53,62.92
2837,2025-06-10,1,2,710932,1.142804861,812456.55,71.09
2838,2025-06-11,1,1,385873,1.143746018,441340.71,38.59
2839,2025-06-11,1,4,81059,1.143746018,92710.91,8.11
2840,2025-06-12,1,2,448608,1.150933385,516317.92,44.86
2841,2025-06-13,1,1,954240,1.160025477,1106942.71,95.42
2842,2025-06-13,1,4,675455,1.160025477,783545.01,67.55
2843,2025-06-16,1,4,855910,1.155668497,989148.22,85.59
2844,2025-06-16,1,3,334219,1.155668497,386246.37,33.42
2845,2025-06-16,1,4,644284,1.155668497,744578.72,64.43
2846,2025-06-17,1,1,505933,1.155134559,584420.69,50.59
2847,2025-06-17,1,2,690212,1.155134559,797287.73,69.02
2848,2025-06-17,1,1,734865,1.155134559,848867.96,73.49
2849,2025-06-18,1,1,815568,1.148263812,936487.22,81.56
2850,2025-06-18,1,4,310478,1.148263812,356510.65,31.05
2851,2025-06-18,1,3,83098,1.148263812,95418.43,8.31
2852,2025-06-19,1,3,520029,1.147749782,596863.17,52.0
2853,2025-06-19,1,4,383675,1.147749782,440362.9,38.37
2854,2025-06-19,1,1,482944,1.147749782,554298.87,48.29
2855,2025-06-20,1,4,595248,1.1512779,685295.87,59.52
2856,2025-06-20,1,3,690659,1.1512779,795140.44,69.07
2857,2025-06-23,1,2,777734,1.150086284,894461.21,77.77
2858,2025-06-23,1,2,823693,1.150086284,947318.02,82.37
2859,2025-06-24,1,3,958770,1.15990448,1112081.62,95.88
2860,2025-06-24,1,4,79792,1.15990448,92551.1,7.98
2861,2025-06-24,1,2,810666,1.15990448,940295.13,81.07
2862,2025-06-25,1,1,557385,1.161224365,647249.04,55.74
2863,2025-06-26,1,2,634582,1.168374419,741429.38,63.46
2864,2025-06-26,1,2,456272,1.168374419,533096.53,45.63
2865,2025-06-26,1,4,449352,1.168374419,525011.38,44.94
2866,2025-06-27,1,3,630917,1.169221401,737681.66,63.09
2867,2025-06-27,1,1,134009,1.169221401,156686.19,13.4
2868,2025-06-30,1,4,330657,1.172745347,387776.46,33.07
2869,2025-06-30,1,2,806037,1.172745347,945276.14,80.6
2870,2025-07-01,1,2,994085,1.178717017,1171744.91,99.41
2871,2025-07-01,1,4,528107,1.178717017,622488.71,52.81
2872,2025-07-01,1,2,509089,1.178717017,600071.87,50.91
2873,2025-07-02,1,2,575391,1.180553913,679280.1,57.54
2874,2025-07-02,1,1,791251,1.180553913,934114.46,79.13
2875,2025-07-02,1,2,367871,1.180553913,434291.55,36.79
2876,2025-07-03,1,4,107450,1.180024505,126793.63,10.75
2877,2025-07-03,1,3,925973,1.180024505,1092670.83,92.6
2878,2025-07-04,1,2,760013,1.177149177,894648.68,76.0
2879,2025-07-07,1,3,596784,1.178078294,703058.28,59.68
2880,2025-07-07,1,3,266201,1.178078294,313605.62,26.62
2881,2025-07-07,1,3,643280,1.178078294,757834.2,64.33
2882,2025-07-08,1,2,553374,1.173653841,649469.52,55.34
2883,2025-07-08,1,3,118705,1.173653841,139318.58,11.87
2884,2025-07-08,1,4,308698,1.173653841,362304.59,30.87
2885,2025-07-09,1,3,649177,1.172456622,761131.87,64.92
2886,2025-07-09,1,2,169623,1.172456622,198875.61,16.96
2887,2025-07-10,1,3,334570,1.173116922,392489.73,33.46
2888,2025-07-11,1,3,880798,1.170274973,1030775.86,88.08
2889,2025-07-11,1,2,694834,1.170274973,813146.84,69.48
2890,2025-07-11,1,3,454813,1.170274973,532256.27,45.48
2891,2025-07-14,1,1,523650,1.168210626,611733.49,52.37
2892,2025-07-14,1,4,486374,1.168210626,568187.28,48.64
2893,2025-07-14,1,1,614118,1.168210626,717419.17,61.41
2894,2025-07-15,1,1,664414,1.166629791,775125.17,66.44
2895,2025-07-15,1,1,568288,1.166629791,662981.71,56.83
2896,2025-07-15,1,4,152015,1.166629791,177345.23,15.2
2897,2025-07-16,1,1,211757,1.160739183,245794.65,21.18
2898,2025-07-16,1,1,474822,1.160739183,551144.5,47.48
2899,2025-07-17,1,1,849208,1.163575411,988117.55,84.92
2900,2025-07-17,1,2,315927,1.163575411,367604.89,31.59
2901,2025-07-18,1,1,741161,1.161548138,860894.18,74.12
2902,2025-07-21,1,4,807755,1.163074613,939479.33,80.78
2903,2025-07-21,1,2,308769,1.163074613,359121.39,30.88
2904,2025-07-22,1,2,603823,1.169453859,706143.14,60.38
2905,2025-07-23,1,3,306174,1.173915625,359422.44,30.62
2906,2025-07-24,1,2,188690,1.177426457,222168.6,18.87
2907,2025-07-25,1,1,578316,1.175613165,679875.9,57.83
2908,2025-07-28,1,1,33111,1.175682187,38928.01,3.31
2909,2025-07-28,1,3,68905,1.175682187,81010.38,6.89
2910,2025-07-29,1,1,646060,1.159675717,749220.09,64.61
2911,2025-07-29,1,3,609004,1.159675717,706247.15,60.9
2912,2025-07-29,1,3,515650,1.159675717,597986.78,51.57
2913,2025-07-30,1,2,611317,1.155094504,706128.91,61.13
2914,2025-07-31,1,1,148223,1.142935514,169409.33,14.82
2915,2025-07-31,1,2,324052,1.142935514,370370.54,32.41
2916,2025-07-31,1,2,444890,1.142935514,508480.58,44.49
2917,2025-08-01,1,4,10787,1.142374039,12322.79,1.08
2918,2025-08-01,1,3,650706,1.142374039,743349.64,65.07
2919,2025-08-01,1,3,719950,1.142374039,822452.19,72.0
2920,2025-08-04,1,1,205098,1.158668041,237640.5,20.51
2921,2025-08-05,1,4,778129,1.158412933,901394.7,77.81
2922,2025-08-05,1,3,474845,1.158412933,550066.59,47.48
2923,2025-08-05,1,1,266422,1.158412933,308626.69,26.64
2924,2025-08-06,1,4,892104,1.157916665,1032982.09,89.21
2925,2025-08-07,1,1,861693,1.166316748,1005006.98,86.17
2926,2025-08-08,1,3,938378,1.167665005,1095711.15,93.84
2927,2025-08-11,1,1,540630,1.16479528,629723.27,54.06
2928,2025-08-11,1,4,234921,1.16479528,273634.87,23.49
2929,2025-08-11,1,4,531791,1.16479528,619427.65,53.18
2930,2025-08-12,1,2,845455,1.161844969,982287.64,84.55
2931,2025-08-12,1,2,583977,1.161844969,678490.74,58.4
2932,2025-08-12,1,3,809527,1.161844969,940544.87,80.95
2933,2025-08-13,1,1,821551,1.167705894,959329.94,82.16
2934,2025-08-13,1,1,512235,1.167705894,598139.83,51.22
2935,2025-08-14,1,1,338852,1.171289325,396893.73,33.89
2936,2025-08-15,1,2,488009,1.165134549,568596.15,48.8
2937,2025-08-18,1,3,68855,1.170658708,80605.71,6.89
2938,2025-08-18,1,3,159277,1.170658708,186459.01,15.93
2939,2025-08-19,1,1,325467,1.166833878,379765.92,32.55
2940,2025-08-19,1,4,669784,1.166833878,781526.66,66.98
2941,2025-08-20,1,2,778564,1.164252758,906445.28,77.86
2942,2025-08-21,1,1,642432,1.1651752,748545.83,64.24
2943,2025-08-21,1,3,285677,1.1651752,332863.76,28.57
2944,2025-08-22,1,1,538616,1.161305308,625497.62,53.86
2945,2025-08-25,1,1,169354,1.170960188,198306.79,16.94
2946,2025-08-25,1,2,559126,1.170960188,654714.29,55.91
2947,2025-08-26,1,4,732126,1.161844969,850616.91,73.21
2948,2025-08-26,1,4,245811,1.161844969,285594.27,24.58
2949,2025-08-26,1,2,432603,1.161844969,502617.62,43.26
2950,2025-08-27,1,3,720923,1.163941145,839111.94,72.09
2951,2025-08-27,1,1,306154,1.163941145,356345.24,30.62
2952,2025-08-27,1,2,54614,1.163941145,63567.48,5.46
2953,2025-08-28,1,3,259901,1.16479528,302731.46,25.99
2954,2025-08-28,1,1,680714,1.16479528,792892.45,68.07
2955,2025-08-28,1,1,650904,1.16479528,758169.91,65.09
2956,2025-08-29,1,3,931113,1.168156028,1087685.26,93.11
2957,2025-08-29,1,4,646387,1.168156028,755080.87,64.64
2958,2025-08-29,1,2,568044,1.168156028,663564.02,56.8
2959,2025-09-01,1,2,664405,1.169180393,776809.3,66.44
2960,2025-09-02,1,4,64495,1.171591282,75561.78,6.45
2961,2025-09-02,1,2,262793,1.171591282,307885.99,26.28
2962,2025-09-03,1,2,542706,1.163602591,631494.11,54.27
2963,2025-09-04,1,3,993247,1.166044831,1158170.53,99.32
2964,2025-09-05,1,2,155400,1.165691376,181148.44,15.54
2965,2025-09-05,1,4,601437,1.165691376,701089.92,60.14
2966,2025-09-05,1,4,835738,1.165691376,974212.58,83.57
2967,2025-09-08,1,2,838062,1.171316862,981636.15,83.81
2968,2025-09-09,1,1,870539,1.176913619,1024549.2,87.05
2969,2025-09-10,1,2,43020,1.170274973,50345.23,4.3
2970,2025-09-11,1,4,679187,1.170343518,794882.1,67.92
2971,2025-09-11,1,4,392080,1.170343518,458868.29,39.21
2972,2025-09-12,1,1,596880,1.173474789,700423.63,59.69
2973,2025-09-12,1,1,47080,1.173474789,55247.19,4.71
2974,2025-09-15,1,2,93774,1.172649145,109964.0,9.38
2975,2025-09-16,1,2,842425,1.17637372,991006.63,84.24
2976,2025-09-16,1,4,857599,1.17637372,1008856.93,85.76
2977,2025-09-16,1,2,755948,1.17637372,889277.36,75.59
2978,2025-09-17,1,1,418558,1.187140822,496887.29,41.86
2979,2025-09-17,1,1,974425,1.187140822,1156779.7,97.44
2980,2025-09-18,1,1,932885,1.182634115,1103261.63,93.29
2981,2025-09-18,1,4,761208,1.182634115,900230.55,76.12
2982,2025-09-18,1,4,160909,1.182634115,190296.47,16.09
2983,2025-09-19,1,2,896596,1.179106236,1057181.93,89.66
2984,2025-09-19,1,4,429220,1.179106236,506095.98,42.92
2985,2025-09-22,1,3,28113,1.173695087,32996.09,2.81
2986,2025-09-22,1,4,202148,1.173695087,237260.11,20.21
