transaction_id,latency_ms,security_level,encryption_method,zt_authentication,network_slice_id
TXN4851,24,Medium,RSA,1,Slice_C
TXN8536,10,High,TDKE,1,Slice_C
TXN8835,7,Low,RSA,0,Slice_A
TXN2642,12,High,TDKE,1,Slice_A
TXN8848,22,High,TDKE,1,Slice_B
TXN3684,10,Medium,AES,1,Slice_B
TXN4879,12,Low,AES,0,Slice_A
TXN2538,30,High,TDKE,1,Slice_C
TXN5806,21,High,TDKE,1,Slice_C
TXN8917,9,Medium,AES,1,Slice_B
TXN8150,17,Medium,AES,1,Slice_A
TXN3535,28,High,TDKE,1,Slice_A
TXN8362,28,Low,AES,0,Slice_B
TXN5894,6,High,TDKE,1,Slice_B
TXN6489,28,High,TDKE,1,Slice_C
TXN5874,18,Medium,RSA,1,Slice_C
TXN8012,18,High,TDKE,1,Slice_A
TXN5015,17,Medium,RSA,1,Slice_C
TXN5632,11,High,TDKE,1,Slice_C
TXN8936,13,Low,AES,0,Slice_B
TXN9291,28,Low,RSA,0,Slice_B
TXN5621,11,High,TDKE,1,Slice_A
TXN4644,22,Low,AES,0,Slice_C
TXN6399,15,High,TDKE,1,Slice_B
TXN1066,10,High,TDKE,1,Slice_A
TXN9700,25,High,TDKE,1,Slice_B
TXN8554,20,High,TDKE,1,Slice_C
TXN9623,20,High,TDKE,1,Slice_B
TXN9956,7,Low,AES,0,Slice_C
TXN5184,24,Low,RSA,0,Slice_B
TXN6317,19,Low,RSA,0,Slice_C
TXN4158,19,High,TDKE,1,Slice_A
TXN2955,9,High,TDKE,1,Slice_A
TXN6286,19,Low,RSA,0,Slice_B
TXN9179,20,Medium,AES,1,Slice_A
TXN8704,15,Low,RSA,0,Slice_C
TXN5770,15,High,TDKE,1,Slice_A
TXN5205,20,Medium,AES,1,Slice_A
TXN4302,18,High,TDKE,1,Slice_C
TXN6214,18,High,TDKE,1,Slice_A
TXN5887,10,High,TDKE,1,Slice_C
TXN1794,13,Low,AES,0,Slice_A
TXN1198,7,Low,RSA,0,Slice_C
TXN8978,16,Medium,RSA,1,Slice_C
TXN5895,29,Low,RSA,0,Slice_B
TXN1232,15,Low,AES,0,Slice_A
TXN8081,24,Medium,RSA,1,Slice_A
TXN1725,29,High,TDKE,1,Slice_B
TXN5593,12,High,TDKE,1,Slice_C
TXN8209,24,Medium,AES,1,Slice_C
TXN2092,13,Low,AES,0,Slice_A
TXN9206,15,Low,RSA,0,Slice_C
TXN5529,18,High,TDKE,1,Slice_C
TXN6907,20,Medium,AES,1,Slice_A
TXN4153,26,Low,AES,0,Slice_B
TXN9677,17,Medium,RSA,1,Slice_C
TXN7788,5,Medium,AES,1,Slice_A
TXN8539,23,High,TDKE,1,Slice_A
TXN4735,30,Low,RSA,0,Slice_A
TXN5596,30,Medium,RSA,1,Slice_B
TXN6142,19,Low,AES,0,Slice_B
TXN2061,6,Low,RSA,0,Slice_B
TXN7399,11,Low,RSA,0,Slice_C
TXN8262,5,High,TDKE,1,Slice_A
TXN8847,10,High,TDKE,1,Slice_C
TXN1456,7,Low,AES,0,Slice_A
TXN9847,30,High,TDKE,1,Slice_C
TXN1435,24,High,TDKE,1,Slice_A
TXN8449,9,Medium,AES,1,Slice_A
TXN9378,14,Low,RSA,0,Slice_A
TXN6180,21,Low,AES,0,Slice_A
TXN6805,29,High,TDKE,1,Slice_C
TXN2640,19,Low,AES,0,Slice_B
TXN2533,24,Low,AES,0,Slice_C
TXN5590,8,High,TDKE,1,Slice_B
TXN6055,27,High,TDKE,1,Slice_A
TXN6287,15,Low,RSA,0,Slice_C
TXN2223,25,Medium,RSA,1,Slice_C
TXN9810,16,Medium,RSA,1,Slice_B
TXN8750,18,Medium,AES,1,Slice_A
TXN4570,11,High,TDKE,1,Slice_B
TXN9162,10,Low,AES,0,Slice_C
TXN4826,7,Medium,RSA,1,Slice_C
TXN5985,28,Medium,AES,1,Slice_C
TXN5166,18,Medium,AES,1,Slice_B
TXN5913,16,Low,RSA,0,Slice_C
TXN2348,15,High,TDKE,1,Slice_A
TXN2260,8,High,TDKE,1,Slice_B
TXN8856,23,Medium,AES,1,Slice_C
TXN8368,9,Low,AES,0,Slice_C
TXN5728,25,Medium,AES,1,Slice_C
TXN7299,8,Low,RSA,0,Slice_B
TXN8135,13,High,TDKE,1,Slice_A
TXN3097,28,Medium,RSA,1,Slice_C
TXN7897,28,High,TDKE,1,Slice_A
TXN8411,17,High,TDKE,1,Slice_B
TXN1440,19,Medium,RSA,1,Slice_B
TXN6032,29,High,TDKE,1,Slice_B
TXN2089,25,Medium,RSA,1,Slice_B
TXN3587,30,High,TDKE,1,Slice_B
TXN1736,15,High,TDKE,1,Slice_A
TXN6480,28,High,TDKE,1,Slice_B
TXN5191,12,Low,AES,0,Slice_B
TXN4951,27,High,TDKE,1,Slice_B
TXN8900,30,Low,RSA,0,Slice_C
TXN8644,14,High,TDKE,1,Slice_C
TXN5676,6,Low,RSA,0,Slice_C
TXN1979,7,Medium,AES,1,Slice_A
TXN4749,18,High,TDKE,1,Slice_C
TXN1242,17,Low,RSA,0,Slice_B
TXN3111,5,High,TDKE,1,Slice_B
TXN4242,5,Medium,AES,1,Slice_A
TXN4198,18,Medium,RSA,1,Slice_C
TXN6348,30,High,TDKE,1,Slice_A
TXN7698,23,Low,AES,0,Slice_A
TXN7583,13,High,TDKE,1,Slice_A
TXN4802,25,High,TDKE,1,Slice_A
TXN1759,12,Low,AES,0,Slice_A
TXN3855,17,High,TDKE,1,Slice_A
TXN4985,11,Medium,AES,1,Slice_C
TXN5889,19,Medium,AES,1,Slice_A
TXN9388,30,Low,RSA,0,Slice_A
TXN8435,12,Medium,RSA,1,Slice_A
TXN8731,27,High,TDKE,1,Slice_B
TXN7077,7,Medium,RSA,1,Slice_B
TXN7057,21,High,TDKE,1,Slice_C
TXN7823,12,Medium,RSA,1,Slice_A
TXN8234,15,High,TDKE,1,Slice_C
TXN7680,12,High,TDKE,1,Slice_B
TXN7361,25,Medium,RSA,1,Slice_A
TXN9962,22,Medium,RSA,1,Slice_A
TXN1428,25,High,TDKE,1,Slice_C
TXN9951,21,High,TDKE,1,Slice_A
TXN9442,19,High,TDKE,1,Slice_A
TXN1378,10,High,TDKE,1,Slice_A
TXN9786,28,Medium,AES,1,Slice_A
TXN3006,10,Medium,RSA,1,Slice_A
TXN3694,24,High,TDKE,1,Slice_B
TXN5924,26,High,TDKE,1,Slice_A
TXN7776,14,Low,RSA,0,Slice_A
TXN7717,8,High,TDKE,1,Slice_A
TXN2760,5,High,TDKE,1,Slice_B
TXN5045,23,High,TDKE,1,Slice_A
TXN4709,20,Low,AES,0,Slice_C
TXN9740,27,Medium,AES,1,Slice_C
TXN2165,22,High,TDKE,1,Slice_A
TXN1170,10,High,TDKE,1,Slice_A
TXN7835,28,High,TDKE,1,Slice_C
TXN1648,13,Low,RSA,0,Slice_B
TXN5278,27,Medium,AES,1,Slice_B
TXN2633,8,Low,AES,0,Slice_B
TXN4330,8,Low,RSA,0,Slice_A
TXN5971,22,Medium,RSA,1,Slice_B
TXN8939,11,Medium,RSA,1,Slice_C
TXN9042,30,High,TDKE,1,Slice_A
TXN9180,17,High,TDKE,1,Slice_C
TXN3774,27,High,TDKE,1,Slice_A
TXN4568,7,Medium,RSA,1,Slice_B
TXN3739,20,Low,RSA,0,Slice_A
TXN3276,27,Medium,RSA,1,Slice_C
TXN6880,14,Low,AES,0,Slice_A
TXN7049,17,High,TDKE,1,Slice_B
TXN9271,9,Medium,RSA,1,Slice_A
TXN6924,5,Low,AES,0,Slice_A
TXN5496,18,High,TDKE,1,Slice_B
TXN9387,18,Medium,AES,1,Slice_C
TXN2643,9,High,TDKE,1,Slice_B
TXN3760,8,High,TDKE,1,Slice_B
TXN3643,14,High,TDKE,1,Slice_C
TXN8717,11,Medium,RSA,1,Slice_A
TXN5471,29,Low,RSA,0,Slice_B
TXN2897,5,Medium,AES,1,Slice_B
TXN3385,9,High,TDKE,1,Slice_B
TXN2927,12,High,TDKE,1,Slice_A
TXN1281,27,Medium,AES,1,Slice_B
TXN6454,29,High,TDKE,1,Slice_C
TXN5717,22,High,TDKE,1,Slice_A
TXN9354,22,Low,AES,0,Slice_C
TXN8612,9,High,TDKE,1,Slice_A
TXN8284,17,Low,AES,0,Slice_B
TXN6294,29,Medium,AES,1,Slice_C
TXN1010,18,Low,AES,0,Slice_C
TXN6886,30,Low,RSA,0,Slice_A
TXN2092,19,Medium,RSA,1,Slice_B
TXN2359,18,Low,AES,0,Slice_B
TXN1959,28,Medium,AES,1,Slice_C
TXN7517,10,Medium,AES,1,Slice_C
TXN4017,29,High,TDKE,1,Slice_B
TXN8444,17,Low,AES,0,Slice_B
TXN6538,23,Medium,AES,1,Slice_A
TXN3695,26,High,TDKE,1,Slice_C
TXN5769,30,High,TDKE,1,Slice_C
TXN4708,27,Low,AES,0,Slice_B
TXN2625,7,Medium,RSA,1,Slice_C
TXN2953,10,Medium,RSA,1,Slice_C
TXN8779,29,High,TDKE,1,Slice_A
TXN4778,6,Medium,RSA,1,Slice_A
TXN3477,12,High,TDKE,1,Slice_B
TXN4697,10,Low,RSA,0,Slice_B
TXN7173,27,Medium,AES,1,Slice_C
TXN7036,9,High,TDKE,1,Slice_A
TXN6638,25,Medium,RSA,1,Slice_C
TXN5667,19,High,TDKE,1,Slice_C
TXN5844,20,Medium,RSA,1,Slice_C
TXN6570,7,High,TDKE,1,Slice_A
TXN3623,25,Medium,RSA,1,Slice_C
TXN7664,24,High,TDKE,1,Slice_A
TXN5028,19,High,TDKE,1,Slice_B
TXN8828,26,Medium,AES,1,Slice_C
TXN3544,12,Medium,AES,1,Slice_A
TXN3494,12,Medium,RSA,1,Slice_A
TXN9812,16,Low,RSA,0,Slice_B
TXN4419,27,Medium,AES,1,Slice_B
TXN4304,15,High,TDKE,1,Slice_C
TXN1675,10,Low,RSA,0,Slice_B
TXN4014,10,Medium,RSA,1,Slice_B
TXN5078,17,Medium,RSA,1,Slice_C
TXN7729,13,Low,RSA,0,Slice_C
TXN2971,23,High,TDKE,1,Slice_C
TXN6357,18,High,TDKE,1,Slice_B
TXN9064,15,Low,AES,0,Slice_C
TXN4530,18,Low,RSA,0,Slice_A
TXN3414,27,Low,AES,0,Slice_B
TXN9073,27,Low,AES,0,Slice_B
TXN4335,9,High,TDKE,1,Slice_A
TXN3556,27,Low,RSA,0,Slice_B
TXN7466,19,High,TDKE,1,Slice_B
TXN7668,9,Low,RSA,0,Slice_A
TXN2848,28,Low,RSA,0,Slice_C
TXN3072,11,High,TDKE,1,Slice_A
TXN8395,24,Medium,RSA,1,Slice_C
TXN2405,13,Low,RSA,0,Slice_B
TXN3180,8,High,TDKE,1,Slice_A
TXN7055,11,Medium,AES,1,Slice_C
TXN2268,21,Low,AES,0,Slice_C
TXN4551,25,Low,AES,0,Slice_B
TXN2116,17,Low,RSA,0,Slice_A
TXN4499,20,Medium,RSA,1,Slice_B
TXN9285,15,Medium,RSA,1,Slice_B
TXN8979,13,High,TDKE,1,Slice_A
TXN1609,8,Medium,AES,1,Slice_B
TXN2684,30,Low,RSA,0,Slice_A
TXN8700,11,Low,AES,0,Slice_A
TXN2075,15,High,TDKE,1,Slice_B
TXN4397,16,Medium,RSA,1,Slice_B
TXN3456,23,Low,AES,0,Slice_B
TXN7355,15,Low,AES,0,Slice_A
TXN6410,11,High,TDKE,1,Slice_A
TXN3484,10,Medium,RSA,1,Slice_B
TXN4636,10,Medium,AES,1,Slice_C
TXN5912,11,High,TDKE,1,Slice_C
TXN8731,19,High,TDKE,1,Slice_C
TXN3734,8,High,TDKE,1,Slice_C
TXN3297,28,Medium,RSA,1,Slice_A
TXN2007,27,Medium,AES,1,Slice_A
TXN5755,6,Medium,RSA,1,Slice_C
TXN8324,30,Low,RSA,0,Slice_A
TXN8778,29,Medium,RSA,1,Slice_B
TXN7187,24,Low,RSA,0,Slice_A
TXN5612,27,Medium,AES,1,Slice_B
TXN4281,12,Low,AES,0,Slice_B
TXN6928,15,Medium,AES,1,Slice_A
TXN1608,9,Medium,AES,1,Slice_A
TXN1535,15,Low,RSA,0,Slice_C
TXN4615,21,Low,AES,0,Slice_B
TXN2462,7,Medium,RSA,1,Slice_A
TXN9279,11,High,TDKE,1,Slice_B
TXN3272,14,Medium,RSA,1,Slice_B
TXN3727,9,Medium,AES,1,Slice_A
TXN3314,17,High,TDKE,1,Slice_B
TXN1394,8,Medium,AES,1,Slice_C
TXN4246,11,High,TDKE,1,Slice_A
TXN1931,6,Low,AES,0,Slice_A
TXN8264,5,Medium,AES,1,Slice_A
TXN4778,29,High,TDKE,1,Slice_C
TXN1828,18,Medium,AES,1,Slice_A
TXN7453,5,Low,AES,0,Slice_A
TXN8030,13,Medium,AES,1,Slice_B
TXN4609,26,Low,AES,0,Slice_A
TXN8088,19,Low,RSA,0,Slice_A
TXN3044,18,Low,RSA,0,Slice_C
TXN2701,20,Medium,RSA,1,Slice_A
TXN9696,26,Low,RSA,0,Slice_A
TXN7496,18,Medium,RSA,1,Slice_B
TXN9435,15,High,TDKE,1,Slice_A
TXN9810,15,Low,AES,0,Slice_A
TXN6593,24,Medium,RSA,1,Slice_B
TXN9995,16,Low,AES,0,Slice_B
TXN2186,17,Medium,RSA,1,Slice_C
TXN4087,7,Low,RSA,0,Slice_A
TXN2870,18,High,TDKE,1,Slice_A
TXN6915,25,High,TDKE,1,Slice_C
TXN9049,23,High,TDKE,1,Slice_A
TXN2665,25,High,TDKE,1,Slice_B
TXN3800,12,High,TDKE,1,Slice_B
TXN4454,22,High,TDKE,1,Slice_B
TXN1685,11,High,TDKE,1,Slice_A
TXN3830,16,High,TDKE,1,Slice_B
TXN5723,14,Medium,RSA,1,Slice_B
TXN9127,17,Low,RSA,0,Slice_A
TXN5979,17,Low,RSA,0,Slice_C
TXN7862,22,Low,AES,0,Slice_C
TXN9962,14,Low,RSA,0,Slice_A
TXN1480,21,Low,RSA,0,Slice_A
TXN7693,25,Medium,RSA,1,Slice_A
TXN8055,6,Medium,AES,1,Slice_C
TXN6228,17,Medium,AES,1,Slice_C
TXN1837,29,High,TDKE,1,Slice_C
TXN8658,20,High,TDKE,1,Slice_C
TXN5417,25,Low,AES,0,Slice_A
TXN1468,16,High,TDKE,1,Slice_C
TXN1079,11,Medium,AES,1,Slice_A
TXN8602,26,Low,AES,0,Slice_A
TXN6416,28,High,TDKE,1,Slice_A
TXN4915,5,Medium,AES,1,Slice_B
TXN4025,10,Low,RSA,0,Slice_A
TXN1837,26,Medium,RSA,1,Slice_B
TXN2314,7,Medium,RSA,1,Slice_B
TXN6122,19,Low,AES,0,Slice_B
TXN8764,13,Medium,AES,1,Slice_A
TXN6201,28,High,TDKE,1,Slice_B
TXN2663,30,Low,RSA,0,Slice_B
TXN1231,12,High,TDKE,1,Slice_A
TXN6505,20,High,TDKE,1,Slice_B
TXN1532,24,Low,AES,0,Slice_A
TXN7861,30,High,TDKE,1,Slice_A
TXN5594,22,Low,AES,0,Slice_B
TXN6638,14,Low,AES,0,Slice_A
TXN7050,9,Low,AES,0,Slice_C
TXN2754,17,Medium,AES,1,Slice_C
TXN2047,11,High,TDKE,1,Slice_C
TXN4327,30,High,TDKE,1,Slice_A
TXN3568,5,Medium,AES,1,Slice_C
TXN2879,9,Medium,RSA,1,Slice_A
TXN4500,8,Medium,AES,1,Slice_C
TXN2366,21,Medium,AES,1,Slice_C
TXN3567,26,Medium,RSA,1,Slice_B
TXN1440,21,Low,RSA,0,Slice_B
TXN8242,13,Medium,RSA,1,Slice_A
TXN3909,17,Low,AES,0,Slice_C
TXN1560,16,High,TDKE,1,Slice_A
TXN6180,6,Medium,AES,1,Slice_C
TXN4370,27,Medium,RSA,1,Slice_B
TXN2127,7,High,TDKE,1,Slice_C
TXN3165,12,High,TDKE,1,Slice_B
TXN1984,22,Low,AES,0,Slice_B
TXN3847,28,High,TDKE,1,Slice_C
TXN9568,23,Low,AES,0,Slice_C
TXN8846,5,Medium,RSA,1,Slice_C
TXN8019,13,Low,AES,0,Slice_A
TXN1144,30,High,TDKE,1,Slice_C
TXN9734,16,High,TDKE,1,Slice_A
TXN2318,14,Medium,RSA,1,Slice_B
TXN8743,10,Medium,RSA,1,Slice_B
TXN4871,26,High,TDKE,1,Slice_C
TXN9208,8,High,TDKE,1,Slice_C
TXN7253,12,High,TDKE,1,Slice_B
TXN9100,20,Low,RSA,0,Slice_A
TXN3290,17,High,TDKE,1,Slice_B
TXN7405,14,Low,AES,0,Slice_A
TXN7817,14,High,TDKE,1,Slice_C
TXN2675,22,Low,RSA,0,Slice_A
TXN5291,23,Medium,RSA,1,Slice_A
TXN7183,26,Low,AES,0,Slice_B
TXN4719,27,Low,AES,0,Slice_C
TXN3747,6,Medium,AES,1,Slice_B
TXN3378,13,Medium,AES,1,Slice_C
TXN1334,17,Low,AES,0,Slice_B
TXN8343,13,Low,RSA,0,Slice_B
TXN8353,20,High,TDKE,1,Slice_A
TXN9950,22,Low,AES,0,Slice_A
TXN2261,30,Low,RSA,0,Slice_B
TXN2551,16,Medium,RSA,1,Slice_A
TXN7789,14,Low,RSA,0,Slice_A
TXN9308,11,Low,AES,0,Slice_B
TXN3731,7,Medium,RSA,1,Slice_B
TXN3813,12,High,TDKE,1,Slice_B
TXN9632,6,High,TDKE,1,Slice_B
TXN1922,10,Low,RSA,0,Slice_C
TXN7087,12,Medium,RSA,1,Slice_A
TXN9981,11,Low,AES,0,Slice_A
TXN6603,10,Medium,AES,1,Slice_C
TXN5162,27,High,TDKE,1,Slice_C
TXN7648,16,Medium,AES,1,Slice_A
TXN5123,24,High,TDKE,1,Slice_A
TXN7552,6,Low,RSA,0,Slice_C
TXN6011,6,Low,AES,0,Slice_C
TXN8551,7,High,TDKE,1,Slice_A
TXN8708,20,Low,AES,0,Slice_C
TXN1183,28,Medium,AES,1,Slice_C
TXN9605,28,High,TDKE,1,Slice_B
TXN6055,8,Low,RSA,0,Slice_B
TXN3755,30,Medium,AES,1,Slice_C
TXN6040,18,Low,AES,0,Slice_B
TXN5488,22,Low,AES,0,Slice_A
TXN1637,9,Medium,RSA,1,Slice_A
TXN1914,7,High,TDKE,1,Slice_C
TXN6215,13,High,TDKE,1,Slice_C
TXN3874,23,Low,RSA,0,Slice_C
TXN3750,13,High,TDKE,1,Slice_A
TXN9876,26,High,TDKE,1,Slice_C
TXN6006,25,High,TDKE,1,Slice_B
TXN7202,28,High,TDKE,1,Slice_B
TXN4134,21,Low,AES,0,Slice_A
TXN4419,28,High,TDKE,1,Slice_C
TXN6930,17,Low,AES,0,Slice_C
TXN6628,23,Medium,AES,1,Slice_C
TXN9569,13,Medium,AES,1,Slice_A
TXN7994,20,Medium,RSA,1,Slice_A
TXN8502,23,Medium,RSA,1,Slice_A
TXN9333,17,Low,RSA,0,Slice_C
TXN8040,23,Medium,RSA,1,Slice_A
TXN2744,19,High,TDKE,1,Slice_A
TXN4520,16,Medium,RSA,1,Slice_C
TXN1000,17,Medium,RSA,1,Slice_B
TXN3960,11,Medium,RSA,1,Slice_C
TXN6368,18,Low,AES,0,Slice_B
TXN6093,28,Medium,AES,1,Slice_C
TXN2181,10,Medium,RSA,1,Slice_A
TXN1545,12,Low,RSA,0,Slice_C
TXN8009,25,Medium,AES,1,Slice_C
TXN5710,18,Low,AES,0,Slice_C
TXN4209,5,High,TDKE,1,Slice_A
TXN9999,15,High,TDKE,1,Slice_C
TXN4414,21,Medium,AES,1,Slice_C
TXN8531,15,Medium,AES,1,Slice_A
TXN7921,17,Low,RSA,0,Slice_C
TXN5007,7,Low,AES,0,Slice_A
TXN7074,6,Medium,AES,1,Slice_A
TXN5939,18,High,TDKE,1,Slice_B
TXN7429,22,Low,RSA,0,Slice_B
TXN9123,13,Low,RSA,0,Slice_C
TXN5673,15,High,TDKE,1,Slice_C
TXN4117,20,Medium,RSA,1,Slice_B
TXN8787,18,Medium,RSA,1,Slice_A
TXN8293,29,High,TDKE,1,Slice_C
TXN1973,6,Medium,RSA,1,Slice_B
TXN9294,14,Low,RSA,0,Slice_B
TXN9607,26,Medium,RSA,1,Slice_A
TXN3953,26,High,TDKE,1,Slice_A
TXN8641,23,Low,RSA,0,Slice_B
TXN2288,23,Low,RSA,0,Slice_B
TXN2421,15,Low,AES,0,Slice_C
TXN5533,18,High,TDKE,1,Slice_C
TXN7690,5,Medium,RSA,1,Slice_C
TXN7743,9,Low,AES,0,Slice_C
TXN3181,7,Medium,AES,1,Slice_C
TXN4793,27,High,TDKE,1,Slice_B
TXN5682,24,Low,RSA,0,Slice_A
TXN2099,17,Medium,AES,1,Slice_B
TXN6038,21,Medium,AES,1,Slice_B
TXN5902,14,High,TDKE,1,Slice_A
TXN3727,20,Low,AES,0,Slice_B
TXN9802,20,Medium,AES,1,Slice_A
TXN4335,26,High,TDKE,1,Slice_A
TXN6821,29,Medium,AES,1,Slice_B
TXN9638,24,Medium,RSA,1,Slice_C
TXN1948,22,Medium,RSA,1,Slice_B
TXN2812,8,Low,AES,0,Slice_B
TXN2502,6,High,TDKE,1,Slice_C
TXN5230,10,Medium,AES,1,Slice_A
TXN7061,12,High,TDKE,1,Slice_C
TXN2664,15,High,TDKE,1,Slice_B
TXN5836,15,Low,RSA,0,Slice_B
TXN1884,14,High,TDKE,1,Slice_B
TXN9729,26,Medium,RSA,1,Slice_B
TXN8080,10,Low,AES,0,Slice_A
TXN5372,24,Low,AES,0,Slice_A
TXN2714,17,Low,AES,0,Slice_A
TXN9625,17,Low,AES,0,Slice_B
TXN3063,30,Medium,RSA,1,Slice_C
TXN3793,23,Medium,AES,1,Slice_A
TXN4171,23,High,TDKE,1,Slice_A
TXN6762,9,High,TDKE,1,Slice_A
TXN8590,15,Low,RSA,0,Slice_C
TXN5162,19,High,TDKE,1,Slice_A
TXN6728,15,Low,AES,0,Slice_C
TXN9454,30,High,TDKE,1,Slice_B
TXN7856,17,Low,RSA,0,Slice_A
TXN1381,21,Low,RSA,0,Slice_B
TXN5253,18,High,TDKE,1,Slice_A
TXN9063,19,Low,RSA,0,Slice_B
TXN4893,9,Low,AES,0,Slice_A
TXN4170,26,Medium,AES,1,Slice_C
TXN1252,28,Medium,RSA,1,Slice_C
TXN3760,13,Medium,AES,1,Slice_B
TXN6040,12,Low,RSA,0,Slice_A
TXN7698,6,Low,RSA,0,Slice_C
TXN3065,21,Low,RSA,0,Slice_C
TXN7780,29,Low,AES,0,Slice_A
TXN3699,16,High,TDKE,1,Slice_A
TXN9355,20,Medium,RSA,1,Slice_C
TXN7540,12,Medium,RSA,1,Slice_C
TXN6332,11,High,TDKE,1,Slice_B
TXN6646,25,High,TDKE,1,Slice_C
TXN9004,19,Medium,AES,1,Slice_C
TXN5769,10,Medium,RSA,1,Slice_B
TXN2930,18,Medium,RSA,1,Slice_A
TXN8140,17,Medium,RSA,1,Slice_A
TXN1130,11,Medium,AES,1,Slice_A
TXN7488,20,Low,AES,0,Slice_A
TXN3368,10,Medium,RSA,1,Slice_B
TXN1799,7,Low,AES,0,Slice_B
TXN4342,5,High,TDKE,1,Slice_B
TXN8186,8,Medium,RSA,1,Slice_B
TXN7829,18,Medium,RSA,1,Slice_C
TXN3257,27,Medium,AES,1,Slice_A
TXN3509,26,High,TDKE,1,Slice_C
TXN1697,25,Low,AES,0,Slice_C
TXN1321,7,High,TDKE,1,Slice_B
TXN7828,16,Medium,RSA,1,Slice_C
TXN5374,5,Medium,RSA,1,Slice_A
TXN2639,9,Low,RSA,0,Slice_B
TXN6026,13,Low,AES,0,Slice_C
TXN5006,23,Medium,RSA,1,Slice_B
TXN8116,14,Low,RSA,0,Slice_C
TXN4444,8,Medium,RSA,1,Slice_C
TXN3307,13,Low,AES,0,Slice_B
TXN4948,8,High,TDKE,1,Slice_C
TXN2798,13,Medium,RSA,1,Slice_A
TXN5306,13,Low,RSA,0,Slice_A
TXN6773,15,Medium,RSA,1,Slice_A
TXN6613,25,Medium,RSA,1,Slice_A
TXN6145,5,Low,RSA,0,Slice_B
TXN5938,9,Low,RSA,0,Slice_C
TXN2926,25,Low,RSA,0,Slice_B
TXN5924,19,Low,AES,0,Slice_B
TXN9072,30,Low,AES,0,Slice_B
TXN6722,15,High,TDKE,1,Slice_C
TXN4551,11,Low,RSA,0,Slice_A
TXN2275,26,High,TDKE,1,Slice_C
TXN2718,23,High,TDKE,1,Slice_B
TXN8085,15,Medium,AES,1,Slice_B
TXN3557,30,High,TDKE,1,Slice_C
TXN7950,12,Medium,AES,1,Slice_B
TXN4934,21,Low,RSA,0,Slice_A
TXN1946,11,High,TDKE,1,Slice_B
TXN4176,14,High,TDKE,1,Slice_B
TXN6075,15,Medium,RSA,1,Slice_B
TXN5391,26,Low,AES,0,Slice_B
TXN8159,9,Medium,AES,1,Slice_C
TXN6614,27,High,TDKE,1,Slice_A
TXN9570,8,High,TDKE,1,Slice_A
TXN3104,10,Medium,AES,1,Slice_A
TXN9015,30,High,TDKE,1,Slice_B
TXN6015,16,Low,AES,0,Slice_A
TXN6194,27,Low,RSA,0,Slice_A
TXN7259,5,Low,RSA,0,Slice_A
TXN4376,18,Low,RSA,0,Slice_A
TXN5578,5,High,TDKE,1,Slice_B
TXN9556,8,High,TDKE,1,Slice_A
TXN3768,29,Medium,RSA,1,Slice_B
TXN1757,12,Medium,RSA,1,Slice_A
TXN7114,18,High,TDKE,1,Slice_A
TXN3413,21,Low,RSA,0,Slice_C
TXN5911,26,High,TDKE,1,Slice_B
TXN6382,24,High,TDKE,1,Slice_B
TXN6290,26,High,TDKE,1,Slice_B
TXN1543,5,High,TDKE,1,Slice_B
TXN6509,24,Medium,AES,1,Slice_A
TXN2132,23,High,TDKE,1,Slice_A
TXN9926,15,High,TDKE,1,Slice_A
TXN5079,9,Medium,AES,1,Slice_B
TXN3303,16,Medium,AES,1,Slice_A
TXN4799,12,Low,RSA,0,Slice_A
TXN2354,7,Medium,RSA,1,Slice_B
TXN7183,27,Medium,AES,1,Slice_A
TXN2335,7,Low,RSA,0,Slice_B
TXN8900,19,High,TDKE,1,Slice_B
TXN2334,5,High,TDKE,1,Slice_A
TXN7730,27,Medium,AES,1,Slice_B
TXN7425,22,Medium,AES,1,Slice_C
TXN7614,18,High,TDKE,1,Slice_A
TXN5584,12,High,TDKE,1,Slice_C
TXN4872,28,Low,RSA,0,Slice_B
TXN5325,22,High,TDKE,1,Slice_C
TXN8189,15,Medium,AES,1,Slice_B
TXN8454,27,Medium,RSA,1,Slice_B
TXN2723,16,Medium,RSA,1,Slice_B
TXN8558,30,Medium,AES,1,Slice_A
TXN4442,29,High,TDKE,1,Slice_C
TXN9314,16,Low,RSA,0,Slice_A
TXN7208,27,Medium,AES,1,Slice_A
TXN3166,19,Medium,RSA,1,Slice_C
TXN8674,23,Medium,AES,1,Slice_B
TXN9142,30,Medium,AES,1,Slice_C
TXN1903,10,High,TDKE,1,Slice_C
TXN7666,29,High,TDKE,1,Slice_A
TXN4533,27,High,TDKE,1,Slice_B
TXN5236,5,Medium,RSA,1,Slice_C
TXN4124,17,Medium,AES,1,Slice_C
TXN2480,6,Medium,RSA,1,Slice_B
TXN6510,23,Low,AES,0,Slice_B
TXN6932,18,Medium,AES,1,Slice_B
TXN1489,21,Low,RSA,0,Slice_C
TXN1449,10,High,TDKE,1,Slice_A
TXN8873,27,Medium,RSA,1,Slice_B
TXN3158,21,Medium,AES,1,Slice_C
TXN4325,30,Medium,AES,1,Slice_C
TXN8764,11,High,TDKE,1,Slice_C
TXN9299,10,Low,RSA,0,Slice_B
TXN2299,5,High,TDKE,1,Slice_C
TXN6912,24,High,TDKE,1,Slice_C
TXN2116,25,Low,AES,0,Slice_A
TXN3803,28,Medium,AES,1,Slice_B
TXN6597,21,Medium,AES,1,Slice_A
